SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4990727,0.4990672,0.4991162
-55,0.4990769,0.498413,0.4983552
-50,0.498181,0.4971296,0.4971964
-45,0.4963124,0.4948991,0.4951874
-40,0.4942169,0.4912659,0.4909734
-35,0.4896851,0.4841516,0.4840592
-30,0.4823902,0.4718295,0.4716578
-28,0.4775923,0.4645398,0.4647392
-26,0.4720747,0.4551295,0.4551969
-24,0.4646052,0.4438537,0.4438806
-22,0.4552614,0.4292186,0.4293645
-20,0.4438618,0.4117738,0.4111122
-19,0.4364072,0.4013048,0.4011035
-18,0.4292104,0.3890158,0.3896429
-17,0.420849,0.3758935,0.3759322
-16,0.4115076,0.3615594,0.361173
-15,0.4005256,0.3453508,0.3450975
-14,0.3885748,0.3274743,0.3274998
-13,0.3758801,0.3085238,0.3080915
-12,0.3614114,0.2868571,0.2872049
-11,0.3448601,0.2642743,0.2641628
-10.0,0.3270756,0.2399129,0.2401724
-9.5,0.318422,0.2272274,0.2264057
-9.0,0.3077582,0.2141711,0.2135797
-8.5,0.2971976,0.2001304,0.2003294
-8.0,0.2866389,0.1865592,0.1859891
-7.5,0.2753237,0.1725607,0.1725594
-7.0,0.2636474,0.159271,0.1590505
-6.5,0.251629,0.1453008,0.1452139
-6.0,0.239068,0.1315104,0.1313722
-5.5,0.2261992,0.1173057,0.1172171
-5.0,0.2134598,0.1042563,0.1040708
-4.5,0.1997139,0.0915995,0.0911694
-4.0,0.1861929,0.0789081,0.0790033
-3.5,0.1722098,0.0674845,0.0675674
-3.0,0.1584193,0.0568518,0.0568736
-2.9,0.1558066,0.0547549,0.0545835
-2.8,0.152998,0.0524662,0.0527174
-2.7,0.1501541,0.0508072,0.0506558
-2.6,0.1472363,0.0487179,0.0484096
-2.5,0.1442027,0.0465184,0.0467006
-2.4,0.1413404,0.0446598,0.0449048
-2.3,0.1390431,0.0432354,0.0430425
-2.2,0.1358169,0.0415229,0.0412514
-2.1,0.1331695,0.039515,0.0393635
-2.0,0.1307258,0.0376813,0.0378527
-1.9,0.1276263,0.0360389,0.0362878
-1.8,0.1250694,0.0346272,0.034517
-1.7,0.1226074,0.0328708,0.0330704
-1.6,0.119693,0.0314785,0.0314978
