SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.3476,0.3568,0.3491,0.3503
-18,0.2991,0.3144,0.3013,0.3133
-16,0.2644,0.2797,0.2671,0.2772
-14,0.2241,0.227,0.2129,0.2186
-12,0.1692,0.1578,0.1645,0.1595
-10,0.1064,0.1146,0.1023,0.1135
-9,0.0803,0.0865,0.0817,0.0818
-8,0.062,0.0619,0.0574,0.0653
-7,0.0482,0.037,0.0423,0.0401
-6,0.0236,0.0275,0.0256,0.021
-5,0.0175,0.0153,0.0133,0.0166
-4,0.0076,0.0066,0.0076,0.0067
-3.0,0.004,0.0039,0.0029,0.0031
-2.8,0.003,0.0029,0.0027,0.004
-2.6,0.0023,0.0017,0.0023,0.0017
-2.4,0.0019,0.0021,0.0018,0.001
-2.2,0.0017,0.0011,0.0021,9.0E-4
-2.0,8.0E-4,0.0013,0.0022,2.0E-4
-1.8,0.0016,7.0E-4,4.0E-4,8.0E-4
-1.6,0.001,8.0E-4,0.001,7.0E-4
-1.4,6.0E-4,8.0E-4,8.0E-4,0.0
-1.2,4.0E-4,5.0E-4,0.0,2.0E-4
-1.0,0.0,2.0E-4,4.0E-4,0.0
-0.8,8.0E-4,6.0E-4,5.0E-4,0.0
-0.6,0.0,3.0E-4,0.0,2.0E-4
-0.4,0.0,0.0,0.0,1.0E-4
-0.2,0.0,0.0,0.0,0.0
0.0,3.0E-4,0.0,2.0E-4,0.0
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,3.0E-4,0.0
0.6,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
