SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.43,0.55,0.46
-55,0.53,0.36,0.42
-50,0.54,0.54,0.52
-45,0.55,0.48,0.5
-40,0.51,0.46,0.48
-35,0.42,0.6,0.45
-30,0.42,0.48,0.53
-28,0.47,0.49,0.43
-26,0.55,0.42,0.48
-24,0.47,0.43,0.41
-22,0.4,0.49,0.45
-20,0.44,0.43,0.42
-19,0.47,0.42,0.49
-18,0.39,0.45,0.38
-17,0.44,0.39,0.4
-16,0.4,0.44,0.39
-15,0.35,0.35,0.4
-14,0.38,0.34,0.37
-13,0.36,0.36,0.37
-12,0.28,0.29,0.4
-11,0.27,0.33,0.21
-10.0,0.42,0.3,0.21
-9.5,0.35,0.38,0.26
-9.0,0.35,0.21,0.26
-8.5,0.32,0.22,0.26
-8.0,0.29,0.18,0.34
-7.5,0.29,0.27,0.19
-7.0,0.15,0.11,0.2
-6.5,0.28,0.17,0.28
-6.0,0.18,0.23,0.16
-5.5,0.13,0.19,0.15
-5.0,0.31,0.17,0.12
-4.5,0.21,0.02,0.16
-4.0,0.19,0.16,0.2
-3.5,0.23,0.07,0.06
-3.0,0.18,0.1,0.05
-2.9,0.17,0.18,0.1
-2.8,0.12,0.12,0.11
-2.7,0.11,0.17,0.1
-2.6,0.18,0.13,0.08
-2.5,0.13,0.1,0.1
-2.4,0.13,0.09,0.08
-2.3,0.2,0.07,0.09
-2.2,0.18,0.12,0.08
-2.1,0.13,0.14,0.11
-2.0,0.16,0.03,0.15
-1.9,0.13,0.07,0.11
-1.8,0.06,0.01,0.08
-1.7,0.05,0.08,0.05
-1.6,0.1,0.13,0.0
-1.5,0.14,0.09,0.02
-1.4,0.2,0.08,0.06
-1.3,0.1,0.08,0.15
-1.2,0.09,0.05,0.04
-1.1,0.21,0.05,0.09
-1.0,0.06,0.13,0.04
-0.9,0.07,0.06,0.01
-0.8,0.04,0.05,0.09
-0.7,0.22,0.04,0.03
-0.6,0.07,0.05,0.08
-0.5,0.21,0.05,0.06
-0.4,0.11,0.03,0.06
-0.3,0.06,0.04,0.1
-0.2,0.13,0.0,0.04
-0.1,0.02,0.08,0.0
0.0,0.07,0.01,0.09
0.1,0.14,0.04,0.06
0.2,0.08,0.07,0.01
0.3,0.1,0.0,0.01
0.4,0.03,0.03,0.0
0.5,0.03,0.02,0.02
0.6,0.08,0.04,0.03
0.7,0.1,0.0,0.02
0.8,0.01,0.0,0.07
0.9,0.06,0.0,0.06
1.0,0.08,0.02,0.02
1.1,0.09,0.08,0.05
1.2,0.01,0.05,0.0
1.3,0.0,0.0,0.09
1.4,0.07,0.0,0.02
1.5,0.06,0.0,0.02
1.6,0.02,0.03,0.0
1.7,0.02,0.0,0.01
1.8,0.0,0.02,0.0
1.9,0.03,0.02,0.0
2.0,0.09,0.01,0.0
2.1,0.02,0.01,0.0
2.2,0.04,0.0,0.01
2.3,0.03,0.0,0.0
2.4,0.01,0.0,0.0
2.5,0.03,0.03,0.0
2.6,0.01,0.0,0.0
2.7,0.02,0.04,0.0
2.8,0.01,0.0,0.0
2.9,0.01,0.03,0.0
3.0,0.01,0.0,0.0
3.1,0.07,0.0,0.0
3.2,0.01,0.0,0.0
3.3,0.0,0.0,0.0
3.4,0.0,0.0,0.0
3.5,0.01,0.04,0.0
3.6,0.01,0.0,0.0
3.7,0.06,0.0,0.0
3.8,0.01,0.0,0.0
3.9,0.03,0.0,0.02
4.0,0.0,0.01,0.0
4.1,0.0,0.0,0.0
4.2,0.02,0.0,0.0
4.3,0.01,0.0,0.0
4.4,0.02,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.0,0.03,0.0
4.7,0.0,0.0,0.0
4.8,0.01,0.0,0.0
4.9,0.03,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
