SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.4192,0.4154,0.4104,0.4106
-18,0.3834,0.394,0.3868,0.3826
-16,0.3668,0.3514,0.3535,0.3645
-14,0.3294,0.3246,0.3176,0.3259
-12,0.2979,0.2899,0.2817,0.3091
-10,0.226,0.2505,0.235,0.2518
-9,0.2168,0.224,0.2196,0.2209
-8,0.188,0.18,0.1901,0.1916
-7,0.1632,0.1592,0.1621,0.1617
-6,0.1313,0.1361,0.1309,0.1322
-5,0.1083,0.1026,0.1068,0.1075
-4,0.0773,0.0782,0.0795,0.0842
-3.0,0.0567,0.0575,0.0561,0.0606
-2.8,0.0521,0.0495,0.0569,0.055
-2.6,0.051,0.0505,0.0418,0.0436
-2.4,0.0496,0.0405,0.0476,0.0408
-2.2,0.0403,0.0394,0.0437,0.0388
-2.0,0.0373,0.034,0.038,0.0379
-1.8,0.0319,0.0313,0.0346,0.0328
-1.6,0.0321,0.0286,0.0319,0.0355
-1.4,0.0263,0.027,0.0266,0.028
-1.2,0.0233,0.0225,0.0258,0.027
-1.0,0.0201,0.0222,0.023,0.0232
-0.8,0.0174,0.0226,0.0182,0.0246
-0.6,0.0189,0.0201,0.0169,0.0181
-0.4,0.0156,0.0157,0.0168,0.0193
-0.2,0.0149,0.0125,0.0169,0.0156
0.0,0.0149,0.0148,0.0132,0.0108
0.2,0.0132,0.0109,0.0121,0.0089
0.4,0.0077,0.0088,0.0111,0.0084
0.6,0.0095,0.0083,0.0064,0.006
0.8,0.0085,0.0075,0.0066,0.005
1.0,0.0067,0.0064,0.0079,0.0048
1.2,0.0057,0.0054,0.0068,0.0069
1.4,0.0055,0.0038,0.0042,0.0063
1.6,0.0035,0.003,0.0037,0.0038
1.8,0.0026,0.0024,0.0035,0.0026
2.0,0.0032,0.004,0.0017,0.0022
2.2,0.0019,0.004,0.0019,0.0016
2.4,0.0025,0.0011,0.0021,0.0013
2.6,0.0028,0.0016,0.0019,0.001
2.8,0.0013,9.0E-4,8.0E-4,0.0015
3.0,2.0E-4,0.0014,5.0E-4,8.0E-4
3.2,0.001,0.001,3.0E-4,3.0E-4
3.4,5.0E-4,0.0014,3.0E-4,0.0
3.6,5.0E-4,9.0E-4,0.0,4.0E-4
3.8,5.0E-4,3.0E-4,4.0E-4,4.0E-4
4.0,0.0,0.0,3.0E-4,0.0
4.2,2.0E-4,2.0E-4,0.0,0.0
4.4,0.0,4.0E-4,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,1.0E-4,0.0,2.0E-4,2.0E-4
5.0,2.0E-4,0.0,3.0E-4,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
