SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5000075000075,0.4975144975144975,0.49853349853349854
-55,0.49816549816549816,0.4976944976944977,0.49728649728649726
-50,0.49742949742949744,0.4945544945544946,0.4953194953194953
-45,0.49511749511749514,0.49165949165949163,0.4914234914234914
-40,0.49104249104249104,0.4848514848514848,0.4859054859054859
-35,0.48436048436048434,0.47303447303447305,0.4760714760714761
-30,0.4712034712034712,0.45186845186845187,0.45498845498845497
-32,0.4778194778194778,0.46207246207246205,0.4647034647034647
-30,0.47276147276147273,0.45073445073445073,0.4555924555924556
-28,0.4638204638204638,0.43924743924743925,0.44338244338244337
-26,0.45567945567945567,0.4233924233924234,0.4291944291944292
-24,0.44398144398144396,0.4035444035444035,0.4111944111944112
-22,0.4293764293764294,0.38083938083938085,0.3896093896093896
-20,0.4113754113754114,0.3497083497083497,0.36055736055736054
-19,0.4010794010794011,0.3320773320773321,0.34627134627134626
-18,0.388986388986389,0.3134203134203134,0.32747932747932745
-17,0.3769323769323769,0.29155729155729154,0.3084103084103084
-16,0.36203836203836204,0.2691782691782692,0.2886932886932887
-15,0.3453943453943454,0.24554124554124554,0.2652022652022652
-14,0.3274933274933275,0.21987321987321987,0.24058524058524058
-13,0.3086153086153086,0.19272319272319272,0.21453721453721453
-12,0.2874122874122874,0.1653831653831654,0.18861718861718862
-11,0.26454326454326454,0.13766713766713767,0.16136516136516135
-10.0,0.24037824037824038,0.11098211098211098,0.13435913435913435
-9.5,0.22686722686722688,0.09702209702209702,0.12051412051412051
-9.0,0.2133882133882134,0.08534808534808534,0.10855510855510855
-8.5,0.20017120017120016,0.07224507224507225,0.09485109485109484
-8.0,0.1865031865031865,0.06142206142206142,0.08337108337108337
-7.5,0.17286517286517286,0.05154605154605155,0.07218007218007218
-7.0,0.15864415864415865,0.04164904164904165,0.061915061915061916
-6.5,0.14641714641714643,0.03346303346303346,0.0519030519030519
-6.0,0.13089513089513088,0.026103026103026103,0.04320804320804321
-5.5,0.11774411774411775,0.02013102013102013,0.034844034844034845
-5.0,0.10427110427110427,0.014866014866014866,0.028278028278028278
-4.5,0.0923070923070923,0.010408010408010407,0.022068022068022067
-4.0,0.0784990784990785,0.007256007256007256,0.0169010169010169
-3.5,0.06824506824506825,0.004868004868004868,0.012517012517012517
-3.0,0.05644905644905645,0.00302000302000302,0.009264009264009264
-2.7,0.04964704964704965,0.002295002295002295,0.007689007689007689
-2.4,0.04537804537804538,0.001606001606001606,0.006124006124006124
-2.1,0.03977703977703978,0.001172001172001172,0.004756004756004756
-1.8,0.034494034494034494,8.04000804000804E-4,0.00368000368000368
-1.5,0.029851029851029852,5.64000564000564E-4,0.003116003116003116
-1.2,0.026255026255026254,3.89000389000389E-4,0.002359002359002359
-0.9,0.021334021334021333,2.56000256000256E-4,0.001812001812001812
-0.6,0.018226018226018225,1.49000149000149E-4,0.001319001319001319
-0.3,0.015595015595015594,1.01000101000101E-4,9.49000949000949E-4
0.0,0.012573012573012573,5.5000055000055E-5,7.06000706000706E-4
0.3,0.010312010312010312,3.4000034000034E-5,4.72000472000472E-4
0.6,0.008192008192008191,9.000009000009E-6,3.13000313000313E-4
0.9,0.00658000658000658,1.6000016000016E-5,2.16000216000216E-4
1.2,0.005322005322005322,2.000002000002E-6,1.32000132000132E-4
1.5,0.004061004061004061,2.000002000002E-6,9.5000095000095E-5
1.8,0.003033003033003033,4.000004000004E-6,5.1000051000051E-5
2.1,0.002199002199002199,0.0,4.5000045000045E-5
2.4,0.001518001518001518,0.0,2.6000026000026E-5
2.7,0.001163001163001163,0.0,8.000008000008E-6
3.0,7.88000788000788E-4,0.0,8.000008000008E-6
3.3,5.26000526000526E-4,0.0,2.000002000002E-6
3.6,3.22000322000322E-4,0.0,4.000004000004E-6
3.9,2.63000263000263E-4,0.0,0.0
4.5,8.1000081000081E-5,0.0,0.0
5.5,1.3000013000013E-5,0.0,0.0
6.5,1.000001000001E-6,0.0,0.0
7.5,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.5,0.0,0.0,0.0
