SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.431072,0.451339,0.451462,0.446872
-18,0.414582,0.43875,0.44012,0.433059
-16,0.39216,0.42495,0.424793,0.415993
-14,0.364589,0.406157,0.406252,0.396762
-12,0.330993,0.38402,0.384713,0.371923
-10,0.291899,0.359056,0.359858,0.343742
-9,0.269611,0.346254,0.346097,0.328169
-8,0.244797,0.331624,0.332733,0.311728
-7,0.219729,0.319093,0.318328,0.294225
-6,0.192658,0.304911,0.30505,0.279145
-5,0.164625,0.292046,0.291819,0.261501
-4,0.136337,0.281146,0.280647,0.245459
-3.0,0.110578,0.27044,0.270441,0.229735
-2.8,0.105382,0.269147,0.269374,0.226776
-2.6,0.099176,0.266615,0.266669,0.223838
-2.4,0.094372,0.264735,0.265056,0.221526
-2.2,0.089362,0.264916,0.264805,0.218848
-2.0,0.084508,0.262764,0.263365,0.216077
-1.8,0.079342,0.261377,0.261764,0.213197
-1.6,0.075334,0.260431,0.261404,0.210771
-1.4,0.069587,0.259389,0.259226,0.208046
-1.2,0.066085,0.258477,0.258454,0.205465
-1.0,0.061606,0.25707,0.256606,0.202498
-0.8,0.057827,0.256334,0.256145,0.200541
-0.6,0.053163,0.256624,0.255229,0.19855
-0.4,0.04965,0.254958,0.255208,0.196137
-0.2,0.045208,0.254486,0.25479,0.194264
0.0,0.042083,0.253302,0.253932,0.191802
0.2,0.038027,0.252871,0.253094,0.189841
0.4,0.034268,0.252567,0.252969,0.188064
0.6,0.03165,0.25242,0.252779,0.186353
0.8,0.028727,0.251614,0.251975,0.184203
1.0,0.026376,0.250981,0.251323,0.182586
1.2,0.023473,0.25084,0.250954,0.181883
1.4,0.020714,0.250716,0.250937,0.178865
1.6,0.018703,0.250106,0.250577,0.177302
1.8,0.016572,0.250641,0.250084,0.175981
2.0,0.014558,0.250967,0.250728,0.174884
2.2,0.012398,0.250244,0.250257,0.173233
2.4,0.011382,0.250078,0.250255,0.172308
2.6,0.009542,0.250185,0.25021,0.169946
2.8,0.008643,0.250027,0.249709,0.169837
3.0,0.007243,0.250305,0.25034,0.168347
3.2,0.006097,0.250518,0.250369,0.167518
3.4,0.005175,0.250337,0.250499,0.165668
3.6,0.00448,0.250005,0.25021,0.165402
3.8,0.003595,0.25019,0.25002,0.164322
4.0,0.00301,0.250686,0.249079,0.163103
4.2,0.002402,0.250678,0.250177,0.16284
4.4,0.001822,0.249872,0.249906,0.161983
4.6,0.001641,0.250175,0.249487,0.161704
4.8,0.001332,0.250223,0.249929,0.161696
5.0,0.001062,0.250248,0.249682,0.160716
5.5,5.53E-4,0.249854,0.249923,0.159125
6.0,2.73E-4,0.250002,0.24913,0.159384
6.5,1.23E-4,0.249983,0.249449,0.158681
7.0,5.1E-5,0.250293,0.250091,0.158824
7.5,3.1E-5,0.250445,0.249703,0.159993
8.0,9.0E-6,0.249751,0.249826,0.160292
8.5,4.0E-6,0.250065,0.250139,0.161151
9.0,0.0,0.250179,0.249042,0.16304
9.5,2.0E-6,0.24985,0.250252,0.164833
10.0,0.0,0.249613,0.250393,0.166357
