SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4444444444444444,0.2222222222222222,0.3333333333333333
-58,0.1111111111111111,0.4444444444444444,0.6666666666666666
-56,0.4444444444444444,0.3333333333333333,0.4444444444444444
-54,0.2222222222222222,0.5555555555555556,0.3333333333333333
-52,0.4444444444444444,0.3333333333333333,0.4444444444444444
-50,0.2222222222222222,0.3333333333333333,0.6666666666666666
-48,0.2222222222222222,0.2222222222222222,0.6666666666666666
-46,0.7777777777777778,0.3333333333333333,0.7777777777777778
-44,0.3333333333333333,0.6666666666666666,0.5555555555555556
-42,0.6666666666666666,0.5555555555555556,0.4444444444444444
-40,0.3333333333333333,0.5555555555555556,0.5555555555555556
-38,0.5555555555555556,0.6666666666666666,0.4444444444444444
-36,0.4444444444444444,0.3333333333333333,0.7777777777777778
-34,0.3333333333333333,0.3333333333333333,0.3333333333333333
-32,0.7777777777777778,0.6666666666666666,0.5555555555555556
-30,0.3333333333333333,0.4444444444444444,0.5555555555555556
-28,0.5555555555555556,0.4444444444444444,0.3333333333333333
-26,0.5555555555555556,0.6666666666666666,0.3333333333333333
-24,0.4444444444444444,0.5555555555555556,0.6666666666666666
-22,0.4444444444444444,0.3333333333333333,0.6666666666666666
-60,0.6666666666666666,0.3333333333333333,0.4444444444444444
-58,0.2222222222222222,0.3333333333333333,0.4444444444444444
-56,0.5555555555555556,0.3333333333333333,0.4444444444444444
-54,0.5555555555555556,0.6666666666666666,0.4444444444444444
-52,0.3333333333333333,0.3333333333333333,0.2222222222222222
-50,0.4444444444444444,0.7777777777777778,0.6666666666666666
-48,0.7777777777777778,0.1111111111111111,0.5555555555555556
-46,0.6666666666666666,0.3333333333333333,0.5555555555555556
-44,0.7777777777777778,0.4444444444444444,0.4444444444444444
-42,0.6666666666666666,0.4444444444444444,0.3333333333333333
-40,0.1111111111111111,0.6666666666666666,0.7777777777777778
-38,0.2222222222222222,0.4444444444444444,0.7777777777777778
-36,0.4444444444444444,0.3333333333333333,0.3333333333333333
-34,0.4444444444444444,0.0,0.2222222222222222
-32,0.3333333333333333,0.8888888888888888,0.4444444444444444
-30,0.6666666666666666,0.4444444444444444,0.3333333333333333
-28,0.5555555555555556,0.5555555555555556,0.5555555555555556
-26,0.2222222222222222,0.3333333333333333,0.4444444444444444
-24,0.6666666666666666,0.1111111111111111,0.4444444444444444
-22,0.6666666666666666,0.6666666666666666,0.7777777777777778
-20,0.3333333333333333,0.3333333333333333,0.7777777777777778
-19,0.0,0.0,0.3333333333333333
-18,0.2222222222222222,0.6666666666666666,0.7777777777777778
-17,0.4444444444444444,0.3333333333333333,0.2222222222222222
-16,0.5555555555555556,0.3333333333333333,0.4444444444444444
-15,0.1111111111111111,0.0,0.0
-14,0.7777777777777778,0.4444444444444444,0.4444444444444444
-13,0.0,0.3333333333333333,0.5555555555555556
-12,0.1111111111111111,0.2222222222222222,0.2222222222222222
-11,0.5555555555555556,0.4444444444444444,0.3333333333333333
-10.0,0.6666666666666666,0.1111111111111111,0.2222222222222222
-9.5,0.5555555555555556,0.4444444444444444,0.2222222222222222
-9.0,0.0,0.5555555555555556,0.3333333333333333
-8.5,0.0,0.3333333333333333,0.5555555555555556
-8.0,0.3333333333333333,0.3333333333333333,0.7777777777777778
-7.5,0.5555555555555556,0.6666666666666666,0.3333333333333333
-7.0,0.4444444444444444,0.0,0.0
-6.5,0.0,0.5555555555555556,0.4444444444444444
-6.0,0.6666666666666666,0.4444444444444444,0.5555555555555556
-5.5,0.5555555555555556,0.5555555555555556,0.0
-5.0,0.0,0.0,0.3333333333333333
-4.5,0.0,0.6666666666666666,0.0
-4.0,0.0,0.4444444444444444,0.0
-3.5,0.0,0.0,0.0
-3.0,0.0,0.3333333333333333,0.0
-3.0,0.0,0.0,0.0
-2.7,0.3333333333333333,0.0,0.0
-2.4,0.3333333333333333,0.5555555555555556,0.0
-2.1,0.5555555555555556,0.3333333333333333,0.0
-1.8,0.4444444444444444,0.0,0.0
-1.5,0.0,0.0,0.0
-1.2,0.0,0.0,0.0
-0.9,0.0,0.0,0.0
-0.6,0.0,0.4444444444444444,0.0
-0.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.6,0.5555555555555556,0.0,0.0
0.9,0.0,0.0,0.0
1.2,0.0,0.0,0.0
1.5,0.0,0.0,0.4444444444444444
1.8,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.4,0.0,0.0,0.1111111111111111
2.7,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.9,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
