SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.3295,0.3316,0.3362,0.3255
-18,0.2834,0.2841,0.2848,0.2945
-16,0.2443,0.2542,0.2288,0.242
-14,0.1764,0.1835,0.1828,0.1835
-12,0.1245,0.1304,0.1258,0.1224
-10,0.0756,0.0832,0.0759,0.0843
-9,0.0624,0.0569,0.0496,0.0529
-8,0.0383,0.0408,0.0397,0.0397
-7,0.0246,0.019,0.024,0.0196
-6,0.0096,0.0107,0.0107,0.011
-5,0.0074,0.0096,0.0046,0.0056
-4,0.003,0.001,0.0036,0.0017
-3.0,2.0E-4,0.0011,0.001,0.001
-2.8,6.0E-4,3.0E-4,0.0011,2.0E-4
-2.6,1.0E-4,4.0E-4,7.0E-4,5.0E-4
-2.4,2.0E-4,1.0E-4,3.0E-4,4.0E-4
-2.2,3.0E-4,5.0E-4,2.0E-4,0.0
-2.0,3.0E-4,1.0E-4,3.0E-4,0.0011
-1.8,3.0E-4,3.0E-4,1.0E-4,2.0E-4
-1.6,0.0,0.0,0.0,0.0
-1.4,2.0E-4,0.0,0.0,0.0
-1.2,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0,2.0E-4
-0.8,0.0,0.0,0.0,0.0
-0.6,0.0,1.0E-4,0.0,0.0
-0.4,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
