SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.32,0.36,0.38,0.33
-18,0.29,0.38,0.32,0.3
-16,0.38,0.25,0.15,0.25
-14,0.35,0.15,0.24,0.28
-12,0.17,0.16,0.19,0.18
-10,0.11,0.1,0.05,0.07
-9,0.08,0.17,0.09,0.04
-8,0.08,0.03,0.06,0.07
-7,0.01,0.01,0.04,0.0
-6,0.0,0.09,0.02,0.03
-5,0.01,0.05,0.02,0.0
-4,0.03,0.0,0.03,0.0
-3.0,0.03,0.0,0.0,0.0
-2.8,0.0,0.0,0.0,0.0
-2.6,0.0,0.0,0.01,0.0
-2.4,0.0,0.0,0.0,0.0
-2.2,0.0,0.0,0.0,0.0
-2.0,0.0,0.0,0.0,0.0
-1.8,0.0,0.0,0.0,0.0
-1.6,0.0,0.0,0.0,0.0
-1.4,0.0,0.0,0.0,0.0
-1.2,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0
-0.4,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
