SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-20,0.3186,0.2148,0.2539
-19,0.2922,0.1791,0.2226
-18,0.2862,0.1515,0.2039
-17,0.2535,0.13,0.1646
-16,0.2311,0.0952,0.1584
-15,0.2025,0.0704,0.117
-14,0.1711,0.057,0.0799
-13,0.144,0.0278,0.0699
-12,0.1295,0.017,0.0414
-11,0.0909,0.0117,0.0315
-10.0,0.077,0.0083,0.0204
-9.5,0.0613,0.0021,0.0126
-9.0,0.0546,0.0017,0.011
-8.5,0.0348,8.0E-4,0.0097
-8.0,0.0288,7.0E-4,0.0047
-7.5,0.0182,0.0015,0.0045
-7.0,0.023,0.0,0.0015
-6.5,0.0189,0.0,2.0E-4
-6.0,0.0081,0.0,0.0
-5.5,0.0071,0.0,1.0E-4
-5.0,0.005,0.0,7.0E-4
-4.5,0.0028,0.0,6.0E-4
-4.0,0.0016,0.0,0.0
-3.5,0.0,0.0,0.0
-3.0,0.0,0.0,0.0
-2.9,3.0E-4,0.0,0.0
-2.8,4.0E-4,0.0,0.0
-2.7,2.0E-4,0.0,0.0
-2.6,5.0E-4,0.0,0.0
-2.5,4.0E-4,0.0,0.0
-2.4,0.001,0.0,0.0
-2.3,0.0,0.0,0.0
-2.2,0.0,0.0,0.0
-2.1,0.0,0.0,0.0
-2.0,0.0,0.0,0.0
-1.9,0.0,0.0,0.0
-1.8,0.0,0.0,0.0
-1.7,3.0E-4,0.0,0.0
-1.6,0.0,0.0,0.0
-1.5,0.0,0.0,0.0
-1.4,0.0,0.0,0.0
-1.3,0.0,0.0,0.0
-1.2,0.0,0.0,0.0
-1.1,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-0.9,0.0,0.0,0.0
-0.8,0.0,0.0,0.0
-0.7,0.0,0.0,0.0
-0.6,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.4,0.0,0.0,0.0
-0.3,0.0,0.0,0.0
-0.2,0.0,0.0,0.0
-0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.8,0.0,0.0,0.0
0.9,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0
1.2,0.0,0.0,0.0
1.3,0.0,0.0,0.0
1.4,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.6,0.0,0.0,0.0
1.7,0.0,0.0,0.0
1.8,0.0,0.0,0.0
1.9,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.2,0.0,0.0,0.0
2.3,0.0,0.0,0.0
2.4,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.6,0.0,0.0,0.0
2.7,0.0,0.0,0.0
2.8,0.0,0.0,0.0
2.9,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.1,0.0,0.0,0.0
3.2,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.4,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.0,0.0,0.0
3.8,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.1,0.0,0.0,0.0
4.2,0.0,0.0,0.0
4.3,0.0,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.0,0.0,0.0
4.7,0.0,0.0,0.0
4.8,0.0,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
