SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5085,0.4995,0.4981
-55,0.5039,0.4995,0.4968
-50,0.4976,0.4963,0.4996
-45,0.4968,0.5063,0.4927
-40,0.4947,0.4935,0.4878
-35,0.4906,0.4821,0.4916
-30,0.4887,0.4777,0.4695
-28,0.4769,0.4808,0.4769
-26,0.4816,0.4684,0.4685
-24,0.464,0.4429,0.4544
-22,0.4626,0.4442,0.4491
-20,0.4372,0.424,0.4349
-19,0.4481,0.4221,0.436
-18,0.4306,0.4059,0.4153
-17,0.42,0.4035,0.4123
-16,0.415,0.3929,0.4043
-15,0.4023,0.3723,0.372
-14,0.394,0.3638,0.3505
-13,0.3838,0.348,0.3361
-12,0.3587,0.3378,0.3284
-11,0.3484,0.3026,0.3056
-10.0,0.3159,0.2989,0.2861
-9.5,0.3154,0.2882,0.2719
-9.0,0.3022,0.2715,0.2804
-8.5,0.3116,0.2691,0.2488
-8.0,0.2933,0.2318,0.2385
-7.5,0.2816,0.2208,0.2373
-7.0,0.2709,0.2197,0.215
-6.5,0.2487,0.2004,0.1969
-6.0,0.2365,0.1979,0.1998
-5.5,0.2291,0.1861,0.1647
-5.0,0.2196,0.1665,0.1638
-4.5,0.1951,0.1494,0.1468
-4.0,0.1923,0.1327,0.1388
-3.5,0.1597,0.1282,0.129
-3.0,0.1642,0.1201,0.1146
-2.9,0.1474,0.1078,0.1112
-2.8,0.1482,0.0966,0.1035
-2.7,0.148,0.1018,0.1057
-2.6,0.1451,0.1055,0.0971
-2.5,0.133,0.0887,0.102
-2.4,0.1544,0.0938,0.0887
-2.3,0.1413,0.0951,0.083
-2.2,0.1356,0.0838,0.0957
-2.1,0.1266,0.0874,0.0862
-2.0,0.1252,0.0801,0.0939
-1.9,0.1325,0.0836,0.0721
-1.8,0.1301,0.0796,0.0828
-1.7,0.1308,0.0825,0.0751
-1.6,0.1197,0.0787,0.0736
-1.5,0.1115,0.0791,0.0731
-1.4,0.1077,0.07,0.0729
-1.3,0.1205,0.0735,0.0642
-1.2,0.0938,0.0564,0.0647
-1.1,0.113,0.0671,0.0669
-1.0,0.1007,0.05,0.0614
-0.9,0.1079,0.0593,0.0626
-0.8,0.1075,0.053,0.0558
-0.7,0.0842,0.0544,0.0505
-0.6,0.0984,0.0567,0.0553
-0.5,0.0884,0.0491,0.0575
-0.4,0.0894,0.0489,0.0455
-0.3,0.09,0.0484,0.0425
-0.2,0.0814,0.0487,0.0463
-0.1,0.093,0.0372,0.0385
0.0,0.0804,0.0408,0.0436
0.1,0.0767,0.0381,0.0477
0.2,0.0754,0.0457,0.0425
0.3,0.0691,0.0371,0.0432
0.4,0.0747,0.0323,0.0322
0.5,0.0778,0.0272,0.0279
0.6,0.0709,0.0324,0.0314
0.7,0.0635,0.0293,0.0281
0.8,0.0749,0.0227,0.0254
0.9,0.0614,0.026,0.0259
1.0,0.0588,0.0232,0.0282
1.1,0.0553,0.026,0.0215
1.2,0.0523,0.0255,0.0211
1.3,0.0507,0.0259,0.0192
1.4,0.0553,0.0237,0.0282
1.5,0.0442,0.0205,0.0168
1.6,0.0433,0.0183,0.0196
1.7,0.0372,0.017,0.012
1.8,0.0441,0.0198,0.0136
1.9,0.0434,0.0132,0.0183
2.0,0.0342,0.0129,0.0138
2.1,0.0275,0.0106,0.0111
2.2,0.0362,0.0136,0.0152
2.3,0.0361,0.0172,0.0171
2.4,0.0325,0.0114,0.011
2.5,0.03,0.0108,0.0091
2.6,0.0328,0.0117,0.0081
2.7,0.0201,0.0114,0.0107
2.8,0.0225,0.0074,0.0046
2.9,0.0266,0.0079,0.0071
3.0,0.0239,0.012,0.0064
3.1,0.0226,0.0067,0.0088
3.2,0.0208,0.0049,0.0053
3.3,0.0159,0.0053,0.0062
3.4,0.0167,0.0055,0.0069
3.5,0.0194,0.0046,0.004
3.6,0.0178,0.0051,0.0032
3.7,0.0083,8.0E-4,0.0058
3.8,0.0086,0.0044,0.0041
3.9,0.0228,0.0048,0.0042
4.0,0.0149,0.003,0.003
4.1,0.0112,0.0029,0.0028
4.2,0.0089,0.0053,0.0039
4.3,0.0114,0.0029,0.0014
4.4,0.0073,0.0015,0.0023
4.5,0.0106,0.0011,1.0E-4
4.6,0.0111,0.0021,0.0018
4.7,0.0045,0.0016,0.0019
4.8,0.006,0.0013,0.0016
4.9,0.0065,0.0019,4.0E-4
5.0,0.0054,4.0E-4,2.0E-4
5.5,0.0036,0.0011,7.0E-4
6.0,0.0031,0.0,4.0E-4
6.5,0.001,4.0E-4,4.0E-4
7.0,0.001,0.0,0.0
7.5,5.0E-4,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,2.0E-4,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
