SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.2108,0.2255,0.3174,0.3064
-18,0.153,0.1922,0.2939,0.2654
-16,0.1036,0.1229,0.2687,0.2323
-14,0.063,0.0692,0.2507,0.2142
-12,0.0285,0.0331,0.2509,0.1945
-10,0.0062,0.011,0.2482,0.1778
-9,0.0026,0.0051,0.2467,0.1662
-8,8.0E-4,0.0023,0.2527,0.1609
-7,0.0,0.0012,0.245,0.1427
-6,0.0,1.0E-4,0.2495,0.1361
-5,0.0,0.0,0.2415,0.1227
-4,0.0,0.0,0.2467,0.0997
-3.0,0.0,0.0,0.2526,0.0944
-2.8,0.0,0.0,0.2533,0.0982
-2.6,0.0,0.0,0.2446,0.0888
-2.4,0.0,0.0,0.2479,0.0833
-2.2,0.0,0.0,0.2461,0.0846
-2.0,0.0,0.0,0.2524,0.08
-1.8,0.0,0.0,0.2597,0.0783
-1.6,0.0,0.0,0.2464,0.0711
-1.4,0.0,0.0,0.2523,0.0732
-1.2,0.0,0.0,0.2538,0.0683
-1.0,0.0,0.0,0.2499,0.0644
-0.8,0.0,0.0,0.2529,0.0627
-0.6,0.0,0.0,0.2478,0.0594
-0.4,0.0,0.0,0.2443,0.0623
-0.2,0.0,0.0,0.2595,0.058
0.0,0.0,0.0,0.2551,0.0527
0.2,0.0,0.0,0.2488,0.0485
0.4,0.0,0.0,0.248,0.0455
0.6,0.0,0.0,0.2431,0.0483
0.8,0.0,0.0,0.2482,0.0435
1.0,0.0,0.0,0.2518,0.0389
1.2,0.0,0.0,0.2437,0.0365
1.4,0.0,0.0,0.2445,0.0375
1.6,0.0,0.0,0.2544,0.0317
1.8,0.0,0.0,0.247,0.0325
2.0,0.0,0.0,0.2516,0.0274
2.2,0.0,0.0,0.2463,0.0227
2.4,0.0,0.0,0.2534,0.0214
2.6,0.0,0.0,0.2534,0.0227
2.8,0.0,0.0,0.2515,0.0219
3.0,0.0,0.0,0.2478,0.0231
3.2,0.0,0.0,0.2472,0.0183
3.4,0.0,0.0,0.2523,0.0165
3.6,0.0,0.0,0.2473,0.0161
3.8,0.0,0.0,0.2522,0.014
4.0,0.0,0.0,0.2478,0.0142
4.2,0.0,0.0,0.2534,0.0114
4.4,0.0,0.0,0.2535,0.0096
4.6,0.0,0.0,0.2466,0.0087
4.8,0.0,0.0,0.2553,0.0085
5.0,0.0,0.0,0.2503,0.0068
5.5,0.0,0.0,0.2549,0.0049
6.0,0.0,0.0,0.2518,0.003
6.5,0.0,0.0,0.2522,0.0018
7.0,0.0,0.0,0.2466,7.0E-4
7.5,0.0,0.0,0.2504,0.0012
8.0,0.0,0.0,0.2422,8.0E-4
8.5,0.0,0.0,0.2437,0.0
9.0,0.0,0.0,0.2511,0.0
9.5,0.0,0.0,0.2484,0.0
10.0,0.0,0.0,0.2548,0.0
