SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.34,0.28,0.36,0.3
-18,0.37,0.33,0.39,0.36
-16,0.17,0.29,0.26,0.2
-14,0.22,0.28,0.27,0.14
-12,0.23,0.2,0.21,0.18
-10,0.17,0.09,0.22,0.16
-9,0.12,0.15,0.12,0.11
-8,0.07,0.13,0.07,0.1
-7,0.05,0.08,0.08,0.04
-6,0.04,0.01,0.05,0.01
-5,0.02,0.04,0.08,0.0
-4,0.0,0.0,0.02,0.0
-3.0,0.0,0.0,0.01,0.0
-2.8,0.0,0.0,0.0,0.01
-2.6,0.0,0.0,0.0,0.0
-2.4,0.01,0.0,0.0,0.0
-2.2,0.0,0.0,0.02,0.0
-2.0,0.0,0.0,0.0,0.0
-1.8,0.02,0.0,0.0,0.0
-1.6,0.0,0.0,0.0,0.01
-1.4,0.0,0.0,0.0,0.0
-1.2,0.0,0.0,0.0,0.02
-1.0,0.01,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0
-0.4,0.0,0.01,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.6,0.0,0.01,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.01,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
