SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.499323,0.499182,0.500055
-55,0.498955,0.499057,0.498957
-50,0.498119,0.498543,0.497248
-45,0.496948,0.49628,0.496541
-40,0.494702,0.492258,0.493797
-35,0.489543,0.48819,0.488505
-30,0.481992,0.478015,0.478703
-28,0.477131,0.472358,0.472323
-26,0.47071,0.465586,0.465707
-24,0.464093,0.457076,0.456027
-22,0.456227,0.445978,0.445069
-20,0.443963,0.429974,0.431735
-19,0.436892,0.423013,0.420355
-18,0.430433,0.412856,0.4145
-17,0.420321,0.402775,0.403605
-16,0.409476,0.391518,0.391955
-15,0.40087,0.378825,0.378875
-14,0.387876,0.364342,0.365723
-13,0.374985,0.347977,0.349088
-12,0.361452,0.33144,0.333444
-11,0.344737,0.31281,0.312734
-10.0,0.32758,0.29192,0.292069
-9.5,0.31709,0.281485,0.280547
-9.0,0.308501,0.269584,0.270315
-8.5,0.296855,0.257688,0.257848
-8.0,0.286844,0.24403,0.245803
-7.5,0.275621,0.233942,0.231843
-7.0,0.264494,0.220467,0.219992
-6.5,0.252655,0.20496,0.206451
-6.0,0.240166,0.194367,0.192676
-5.5,0.227224,0.179875,0.179124
-5.0,0.212634,0.164832,0.16569
-4.5,0.201465,0.152796,0.150413
-4.0,0.18604,0.137803,0.137241
-3.5,0.171472,0.123557,0.12346
-3.0,0.157701,0.11065,0.11068
-2.9,0.156328,0.108204,0.107879
-2.8,0.153564,0.104587,0.103822
-2.7,0.149303,0.10166,0.102237
-2.6,0.147251,0.098993,0.099412
-2.5,0.143913,0.09653,0.097632
-2.4,0.142034,0.094609,0.093933
-2.3,0.139908,0.092493,0.092785
-2.2,0.135942,0.089321,0.090082
-2.1,0.133667,0.086867,0.087073
-2.0,0.130618,0.085062,0.084128
-1.9,0.128337,0.082504,0.081825
-1.8,0.124897,0.079343,0.078636
-1.7,0.12237,0.076913,0.077094
-1.6,0.119515,0.074986,0.074593
-1.5,0.117031,0.073045,0.07206
-1.4,0.114342,0.071309,0.069869
-1.3,0.112245,0.068058,0.066969
-1.2,0.108247,0.06628,0.065908
-1.1,0.106151,0.063327,0.063856
-1.0,0.104341,0.059955,0.060985
-0.9,0.101075,0.058832,0.059585
-0.8,0.09875,0.056802,0.057258
-0.7,0.095049,0.054967,0.054963
-0.6,0.092628,0.053636,0.052448
-0.5,0.091761,0.051103,0.050702
-0.4,0.088431,0.04933,0.048858
-0.3,0.084793,0.046181,0.046695
-0.2,0.084489,0.045543,0.045053
-0.1,0.08157,0.043527,0.043687
0.0,0.078988,0.041752,0.041952
0.1,0.076116,0.0394,0.040393
0.2,0.074156,0.037762,0.038411
0.3,0.07126,0.036758,0.036107
0.4,0.069321,0.034081,0.035159
0.5,0.067604,0.033363,0.033
0.6,0.064518,0.031726,0.032067
0.7,0.062639,0.029511,0.029976
0.8,0.0598,0.028617,0.028589
0.9,0.058306,0.026891,0.026817
1.0,0.056495,0.026536,0.025909
1.1,0.054513,0.02513,0.024967
1.2,0.052213,0.023588,0.023274
1.3,0.050674,0.022283,0.021825
1.4,0.048167,0.020745,0.02093
1.5,0.046621,0.019434,0.019712
1.6,0.044567,0.018321,0.018271
1.7,0.042667,0.017667,0.017528
1.8,0.040891,0.016328,0.016444
1.9,0.038947,0.015627,0.01552
2.0,0.037395,0.015072,0.014716
2.1,0.035876,0.013437,0.013531
2.2,0.03415,0.012827,0.012777
2.3,0.032573,0.012347,0.011995
2.4,0.031128,0.011221,0.011514
2.5,0.029429,0.01048,0.010606
2.6,0.027857,0.009508,0.00966
2.7,0.026556,0.009083,0.009151
2.8,0.025403,0.008315,0.008028
2.9,0.024137,0.007709,0.007727
3.0,0.023217,0.007108,0.007546
3.1,0.021241,0.006566,0.006883
3.2,0.020947,0.00607,0.006414
3.3,0.019832,0.005326,0.005941
3.4,0.018349,0.005209,0.005156
3.5,0.017258,0.004686,0.004753
3.6,0.015984,0.004414,0.004482
3.7,0.015216,0.003629,0.004083
3.8,0.014036,0.003465,0.003807
3.9,0.013063,0.003183,0.003257
4.0,0.012784,0.002965,0.002954
4.1,0.012147,0.002658,0.002529
4.2,0.011189,0.002422,0.002481
4.3,0.010559,0.002226,0.002265
4.4,0.009301,0.001749,0.002129
4.5,0.00846,0.001971,0.001711
4.6,0.007993,0.001708,0.0017
4.7,0.007543,0.001325,0.001528
4.8,0.007162,0.001169,0.001313
4.9,0.006518,0.001191,0.00133
5.0,0.006058,0.001078,8.89E-4
5.5,0.003898,4.67E-4,5.27E-4
6.0,0.002487,2.86E-4,2.91E-4
6.5,0.001536,1.3E-4,1.08E-4
7.0,8.44E-4,4.7E-5,2.5E-5
7.5,4.28E-4,3.5E-5,6.0E-6
8.0,2.0E-4,1.0E-5,7.0E-6
8.5,4.3E-5,0.0,0.0
9.0,2.7E-5,0.0,0.0
9.5,1.2E-5,0.0,0.0
10.0,1.4E-5,0.0,0.0
