SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.494949494949495,0.5454545454545454,0.4444444444444444
-58,0.45454545454545453,0.5252525252525253,0.48484848484848486
-56,0.5656565656565656,0.5151515151515151,0.4444444444444444
-54,0.43434343434343436,0.5050505050505051,0.5353535353535354
-52,0.5050505050505051,0.3838383838383838,0.5252525252525253
-50,0.494949494949495,0.5656565656565656,0.4444444444444444
-48,0.4444444444444444,0.5252525252525253,0.5151515151515151
-46,0.5252525252525253,0.5656565656565656,0.47474747474747475
-44,0.5454545454545454,0.5050505050505051,0.5454545454545454
-42,0.48484848484848486,0.45454545454545453,0.5959595959595959
-40,0.5555555555555556,0.47474747474747475,0.5353535353535354
-38,0.5555555555555556,0.41414141414141414,0.4444444444444444
-36,0.5050505050505051,0.4444444444444444,0.48484848484848486
-34,0.48484848484848486,0.5252525252525253,0.47474747474747475
-32,0.41414141414141414,0.42424242424242425,0.43434343434343436
-30,0.4444444444444444,0.41414141414141414,0.3939393939393939
-32,0.5656565656565656,0.5454545454545454,0.5858585858585859
-30,0.43434343434343436,0.47474747474747475,0.47474747474747475
-28,0.42424242424242425,0.5151515151515151,0.3838383838383838
-26,0.40404040404040403,0.37373737373737376,0.40404040404040403
-24,0.4444444444444444,0.45454545454545453,0.42424242424242425
-22,0.43434343434343436,0.4444444444444444,0.37373737373737376
-20,0.5353535353535354,0.3939393939393939,0.3333333333333333
-19,0.35353535353535354,0.2828282828282828,0.3333333333333333
-18,0.3434343434343434,0.3939393939393939,0.2222222222222222
-17,0.3434343434343434,0.31313131313131315,0.2727272727272727
-16,0.42424242424242425,0.29292929292929293,0.25252525252525254
-15,0.31313131313131315,0.2222222222222222,0.30303030303030304
-14,0.30303030303030304,0.2828282828282828,0.2727272727272727
-13,0.2222222222222222,0.1111111111111111,0.24242424242424243
-12,0.29292929292929293,0.16161616161616163,0.20202020202020202
-11,0.32323232323232326,0.15151515151515152,0.24242424242424243
-10.0,0.1414141414141414,0.13131313131313133,0.2222222222222222
-9.5,0.26262626262626265,0.16161616161616163,0.1717171717171717
-9.0,0.1414141414141414,0.09090909090909091,0.1414141414141414
-8.5,0.18181818181818182,0.08080808080808081,0.10101010101010101
-8.0,0.2727272727272727,0.020202020202020204,0.050505050505050504
-7.5,0.1111111111111111,0.1919191919191919,0.030303030303030304
-7.0,0.15151515151515152,0.020202020202020204,0.030303030303030304
-6.5,0.20202020202020202,0.010101010101010102,0.020202020202020204
-6.0,0.08080808080808081,0.0,0.050505050505050504
-5.5,0.12121212121212122,0.020202020202020204,0.08080808080808081
-5.0,0.030303030303030304,0.020202020202020204,0.010101010101010102
-4.5,0.13131313131313133,0.010101010101010102,0.0
-4.0,0.09090909090909091,0.04040404040404041,0.030303030303030304
-3.5,0.030303030303030304,0.030303030303030304,0.0
-3.0,0.06060606060606061,0.0,0.0
-2.7,0.04040404040404041,0.0,0.0
-2.4,0.04040404040404041,0.010101010101010102,0.010101010101010102
-2.1,0.0,0.010101010101010102,0.0
-1.8,0.0,0.0,0.0
-1.5,0.030303030303030304,0.020202020202020204,0.020202020202020204
-1.2,0.050505050505050504,0.0,0.0
-0.9,0.0,0.0,0.0
-0.6,0.020202020202020204,0.0,0.0
-0.3,0.04040404040404041,0.0,0.0
0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.9,0.020202020202020204,0.0,0.0
1.2,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.8,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.4,0.0,0.0,0.0
2.7,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.5,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.5,0.0,0.0,0.0
