SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.49994449994449996,0.49852549852549854,0.4989034989034989
-55,0.4984664984664985,0.497989497989498,0.49792349792349794
-50,0.49733949733949734,0.4967924967924968,0.4954724954724955
-45,0.49576349576349577,0.49314949314949313,0.4936844936844937
-40,0.49206449206449204,0.4883204883204883,0.4877084877084877
-35,0.4889054889054889,0.4779014779014779,0.47845447845447847
-30,0.47871947871947873,0.46003746003746004,0.4624194624194624
-32,0.482995482995483,0.4677004677004677,0.4698964698964699
-30,0.47847647847647845,0.46084546084546085,0.4625084625084625
-28,0.47345447345447345,0.45001245001245,0.45236145236145237
-26,0.4658634658634659,0.4354744354744355,0.4404364404364404
-24,0.4564964564964565,0.4212004212004212,0.42456542456542457
-22,0.4450994450994451,0.4007194007194007,0.4047994047994048
-20,0.43121843121843123,0.3762223762223762,0.3823323823323823
-19,0.42314642314642315,0.3616033616033616,0.3693163693163693
-18,0.4145254145254145,0.3450723450723451,0.3534323534323534
-17,0.4035174035174035,0.32789332789332787,0.33782233782233784
-16,0.39213039213039214,0.3077183077183077,0.3189123189123189
-15,0.37906437906437906,0.28605828605828604,0.29826529826529824
-14,0.36596636596636595,0.26464226464226465,0.2757232757232757
-13,0.3502823502823503,0.23951323951323952,0.2522692522692523
-12,0.3321743321743322,0.2137982137982138,0.2272762272762273
-11,0.31273831273831276,0.18653918653918655,0.2018012018012018
-10.0,0.2916862916862917,0.1585031585031585,0.17313817313817315
-9.5,0.28115328115328114,0.14458614458614458,0.16058716058716058
-9.0,0.26894726894726895,0.13134113134113135,0.1466121466121466
-8.5,0.2578982578982579,0.11849211849211849,0.13224313224313225
-8.0,0.2459062459062459,0.10403710403710403,0.11942111942111942
-7.5,0.23206023206023205,0.09186109186109186,0.10580710580710581
-7.0,0.21994621994621993,0.07875707875707876,0.09434409434409434
-6.5,0.20538320538320537,0.06698706698706698,0.08098008098008098
-6.0,0.19326519326519326,0.05617405617405617,0.07046207046207047
-5.5,0.17924117924117924,0.046427046427046426,0.05934005934005934
-5.0,0.16513216513216514,0.0375000375000375,0.04953604953604954
-4.5,0.15116815116815116,0.029764029764029764,0.04082204082204082
-4.0,0.1371171371171371,0.023382023382023383,0.03304403304403304
-3.5,0.12265712265712266,0.017276017276017276,0.025843025843025842
-3.0,0.11001111001111001,0.01227901227901228,0.019784019784019783
-2.7,0.10235410235410236,0.01022001022001022,0.01687301687301687
-2.4,0.09493309493309493,0.008252008252008253,0.013935013935013936
-2.1,0.08657208657208658,0.006333006333006333,0.011717011717011717
-1.8,0.08014608014608014,0.00499000499000499,0.009416009416009416
-1.5,0.07227907227907228,0.003845003845003845,0.007936007936007936
-1.2,0.0665940665940666,0.002961002961002961,0.006148006148006148
-0.9,0.059665059665059667,0.002171002171002171,0.005007005007005007
-0.6,0.05338505338505339,0.001565001565001565,0.003809003809003809
-0.3,0.047256047256047255,0.001165001165001165,0.002945002945002945
0.0,0.0418010418010418,8.02000802000802E-4,0.002215002215002215
0.3,0.03619203619203619,5.87000587000587E-4,0.001651001651001651
0.6,0.03172403172403172,3.57000357000357E-4,0.001253001253001253
0.9,0.02744002744002744,2.58000258000258E-4,9.11000911000911E-4
1.2,0.02330802330802331,1.42000142000142E-4,6.57000657000657E-4
1.5,0.019564019564019566,8.1000081000081E-5,4.42000442000442E-4
1.8,0.016485016485016483,7.2000072000072E-5,2.78000278000278E-4
2.1,0.013964013964013963,3.1000031000031E-5,1.86000186000186E-4
2.4,0.011285011285011285,1.4000014000014E-5,1.53000153000153E-4
2.7,0.008946008946008947,6.000006000006E-6,7.5000075000075E-5
3.0,0.007155007155007155,4.000004000004E-6,5.2000052000052E-5
3.3,0.005517005517005517,0.0,2.1000021000021E-5
3.6,0.004192004192004192,1.000001000001E-6,2.5000025000025E-5
3.9,0.003449003449003449,0.0,7.000007000007E-6
4.5,0.001905001905001905,0.0,3.000003000003E-6
5.5,5.23000523000523E-4,0.0,1.000001000001E-6
6.5,1.46000146000146E-4,0.0,0.0
7.5,2.2000022000022E-5,0.0,0.0
8.5,6.000006000006E-6,0.0,0.0
9.5,0.0,0.0,0.0
