SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.499683,0.498335,0.498759
-55,0.498187,0.497693,0.497571
-50,0.496986,0.494835,0.494583
-45,0.495252,0.491396,0.493044
-40,0.491285,0.483317,0.485947
-35,0.483164,0.472458,0.475222
-30,0.472484,0.451054,0.456387
-28,0.465997,0.438495,0.444156
-26,0.455691,0.422117,0.43025
-24,0.444455,0.402371,0.412138
-22,0.429923,0.38003,0.389774
-20,0.411011,0.350016,0.36087
-19,0.401825,0.332495,0.345003
-18,0.38904,0.312693,0.327417
-17,0.375559,0.293127,0.31053
-16,0.360829,0.269018,0.287054
-15,0.346282,0.244296,0.26492
-14,0.328448,0.219996,0.239717
-13,0.309096,0.193212,0.21516
-12,0.28796,0.163781,0.189521
-11,0.263762,0.137033,0.161853
-10.0,0.239691,0.110739,0.133903
-9.5,0.227198,0.096755,0.120777
-9.0,0.21588,0.084115,0.107264
-8.5,0.200999,0.072449,0.095737
-8.0,0.186563,0.062139,0.082763
-7.5,0.173482,0.050642,0.07147
-7.0,0.157611,0.04133,0.061052
-6.5,0.14496,0.033417,0.051564
-6.0,0.131846,0.025913,0.04374
-5.5,0.116893,0.020334,0.035186
-5.0,0.1054,0.015116,0.028293
-4.5,0.091664,0.010792,0.021995
-4.0,0.079341,0.00745,0.016963
-3.5,0.067735,0.004775,0.012841
-3.0,0.056108,0.003111,0.009438
-2.9,0.053693,0.002679,0.00897
-2.8,0.051669,0.002341,0.008008
-2.7,0.050789,0.002462,0.007461
-2.6,0.048393,0.001845,0.007049
-2.5,0.04697,0.001711,0.006484
-2.4,0.044614,0.001707,0.006275
-2.3,0.044123,0.001512,0.005718
-2.2,0.042272,0.001424,0.005166
-2.1,0.038582,0.001168,0.005075
-2.0,0.037713,0.001119,0.004422
-1.9,0.035614,8.76E-4,0.004275
-1.8,0.034555,9.02E-4,0.003873
-1.7,0.031887,7.14E-4,0.003474
-1.6,0.031167,5.73E-4,0.003287
-1.5,0.029597,5.7E-4,0.003013
-1.4,0.028418,4.79E-4,0.002821
-1.3,0.027409,4.1E-4,0.002456
-1.2,0.02577,3.85E-4,0.002191
-1.1,0.024802,3.42E-4,0.002146
-1.0,0.023476,3.14E-4,0.001912
-0.9,0.021559,2.36E-4,0.001677
-0.8,0.020491,2.14E-4,0.001595
-0.7,0.019183,1.66E-4,0.001326
-0.6,0.017744,1.75E-4,0.001275
-0.5,0.017669,1.22E-4,0.001114
-0.4,0.016735,1.04E-4,0.001134
-0.3,0.015131,1.27E-4,8.65E-4
-0.2,0.014647,9.0E-5,8.01E-4
-0.1,0.013349,5.6E-5,7.46E-4
0.0,0.012698,4.5E-5,6.95E-4
0.1,0.011755,4.8E-5,6.33E-4
0.2,0.011114,4.6E-5,6.15E-4
0.3,0.010339,2.5E-5,4.75E-4
0.4,0.009468,3.1E-5,4.19E-4
0.5,0.008912,2.9E-5,4.25E-4
0.6,0.008295,2.0E-5,2.68E-4
0.7,0.007407,2.1E-5,2.97E-4
0.8,0.007359,2.1E-5,3.17E-4
0.9,0.006597,1.9E-5,2.71E-4
1.0,0.006069,3.0E-6,1.59E-4
1.1,0.005425,0.0,9.3E-5
1.2,0.005053,8.0E-6,1.26E-4
1.3,0.004735,0.0,1.18E-4
1.4,0.0043,0.0,1.26E-4
1.5,0.003994,0.0,9.9E-5
1.6,0.003669,0.0,8.0E-5
1.7,0.003272,4.0E-6,7.7E-5
1.8,0.003126,0.0,7.5E-5
1.9,0.002678,0.0,3.5E-5
2.0,0.002354,0.0,4.9E-5
2.1,0.002259,0.0,3.4E-5
2.2,0.00184,0.0,2.8E-5
2.3,0.001758,0.0,2.3E-5
2.4,0.001475,0.0,1.8E-5
2.5,0.001487,0.0,2.0E-5
2.6,0.001261,0.0,8.0E-6
2.7,0.001201,0.0,1.2E-5
2.8,0.001138,0.0,9.0E-6
2.9,0.001031,0.0,9.0E-6
3.0,7.65E-4,0.0,2.0E-6
3.1,7.83E-4,0.0,5.0E-6
3.2,6.4E-4,0.0,1.0E-6
3.3,4.26E-4,0.0,5.0E-6
3.4,4.39E-4,0.0,0.0
3.5,3.67E-4,0.0,5.0E-6
3.6,3.79E-4,0.0,0.0
3.7,3.06E-4,0.0,0.0
3.8,2.65E-4,0.0,0.0
3.9,2.35E-4,0.0,0.0
4.0,2.37E-4,0.0,0.0
4.1,1.83E-4,0.0,0.0
4.2,1.57E-4,0.0,0.0
4.3,9.8E-5,0.0,0.0
4.4,6.7E-5,0.0,0.0
4.5,7.9E-5,0.0,0.0
4.6,6.7E-5,0.0,0.0
4.7,4.5E-5,0.0,2.0E-6
4.8,5.8E-5,0.0,0.0
4.9,3.6E-5,0.0,0.0
5.0,2.6E-5,0.0,0.0
5.5,3.0E-6,0.0,0.0
6.0,1.0E-5,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
