SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.287,0.2902,0.2964,0.3066
-18,0.2411,0.2504,0.2479,0.2494
-16,0.1926,0.1905,0.1904,0.192
-14,0.1295,0.1352,0.1396,0.1364
-12,0.0802,0.0877,0.0884,0.0839
-10,0.0427,0.0468,0.0499,0.0443
-9,0.0285,0.0265,0.0241,0.0251
-8,0.0168,0.0189,0.0201,0.0138
-7,0.0079,0.0075,0.0074,0.0089
-6,0.0035,0.003,0.0038,0.003
-5,0.0012,0.0013,0.0014,0.0015
-4,2.0E-4,0.0,4.0E-4,0.0
-3.0,1.0E-4,0.0,0.0,0.0
-2.8,0.0,1.0E-4,0.0,0.0
-2.6,0.0,0.0,3.0E-4,0.0
-2.4,5.0E-4,0.0,0.0,0.0
-2.2,0.0,0.0,0.0,0.0
-2.0,0.0,0.0,0.0,0.0
-1.8,0.0,0.0,0.0,0.0
-1.6,0.0,0.0,0.0,0.0
-1.4,0.0,0.0,0.0,0.0
-1.2,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0
-0.4,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
