SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4962,0.4879,0.4936
-55,0.5059,0.5002,0.4912
-50,0.5009,0.4982,0.5047
-45,0.4891,0.4931,0.4927
-40,0.4894,0.4844,0.4891
-35,0.4871,0.4825,0.4884
-30,0.4762,0.4366,0.4579
-28,0.4619,0.4395,0.4354
-26,0.4579,0.422,0.4259
-24,0.4496,0.3957,0.4134
-22,0.4317,0.3817,0.3929
-20,0.4154,0.3437,0.3488
-19,0.4006,0.3502,0.3611
-18,0.3868,0.2906,0.3222
-17,0.3914,0.303,0.3179
-16,0.3697,0.258,0.2966
-15,0.3534,0.2474,0.262
-14,0.3217,0.2257,0.24
-13,0.299,0.2067,0.2185
-12,0.2965,0.1613,0.2049
-11,0.2623,0.1438,0.1672
-10.0,0.2162,0.1165,0.1307
-9.5,0.2242,0.0962,0.1242
-9.0,0.2164,0.0867,0.1032
-8.5,0.1993,0.082,0.1047
-8.0,0.1913,0.0526,0.0913
-7.5,0.1766,0.0499,0.0845
-7.0,0.1493,0.0423,0.0641
-6.5,0.1374,0.0319,0.0561
-6.0,0.1181,0.0259,0.0483
-5.5,0.1176,0.0149,0.0407
-5.0,0.1045,0.0128,0.0284
-4.5,0.0961,0.0104,0.0202
-4.0,0.0754,0.0067,0.0163
-3.5,0.0675,0.0044,0.012
-3.0,0.0522,0.0031,0.0078
-2.9,0.0607,0.0035,0.009
-2.8,0.0465,0.0014,0.007
-2.7,0.0452,0.0017,0.0068
-2.6,0.0566,0.002,0.0057
-2.5,0.0463,0.001,0.0045
-2.4,0.0431,0.0033,0.0069
-2.3,0.0391,0.0019,0.0048
-2.2,0.038,7.0E-4,0.0042
-2.1,0.0402,0.0016,0.0043
-2.0,0.0373,0.0028,0.0058
-1.9,0.0329,2.0E-4,0.0041
-1.8,0.0336,7.0E-4,0.0034
-1.7,0.0318,0.0012,0.0019
-1.6,0.0293,0.001,0.0028
-1.5,0.0306,4.0E-4,0.0035
-1.4,0.0268,8.0E-4,0.0027
-1.3,0.0274,5.0E-4,0.0017
-1.2,0.0284,0.0,0.0037
-1.1,0.023,0.0014,0.0021
-1.0,0.0219,4.0E-4,0.0017
-0.9,0.0251,1.0E-4,0.0018
-0.8,0.0168,9.0E-4,0.0022
-0.7,0.0227,0.0,8.0E-4
-0.6,0.0145,0.0,0.0
-0.5,0.0182,3.0E-4,5.0E-4
-0.4,0.0128,0.0,0.0014
-0.3,0.0125,0.0,7.0E-4
-0.2,0.0109,0.0,0.0012
-0.1,0.0112,5.0E-4,9.0E-4
0.0,0.0108,0.0,0.001
0.1,0.0139,0.0,2.0E-4
0.2,0.0075,0.0,8.0E-4
0.3,0.0058,0.0,9.0E-4
0.4,0.0078,0.0,0.0017
0.5,0.011,0.0,7.0E-4
0.6,0.0072,0.0,2.0E-4
0.7,0.0073,0.0,1.0E-4
0.8,0.008,0.0,0.0
0.9,0.0074,0.0,1.0E-4
1.0,0.0069,0.0,1.0E-4
1.1,0.0043,0.0,2.0E-4
1.2,0.0054,0.0,0.0
1.3,0.0067,0.0,0.0
1.4,0.0033,0.0,2.0E-4
1.5,0.0044,0.0,1.0E-4
1.6,0.0051,0.0,1.0E-4
1.7,0.0056,0.0,0.0
1.8,0.0025,0.0,0.0
1.9,0.0024,0.0,0.0
2.0,0.0018,0.0,0.0
2.1,0.0018,0.0,0.0
2.2,0.002,0.0,0.0
2.3,0.001,0.0,0.0
2.4,0.0012,0.0,0.0
2.5,0.0017,0.0,0.0
2.6,0.0015,0.0,0.0
2.7,0.0011,0.0,0.0
2.8,3.0E-4,0.0,0.0
2.9,0.0,0.0,0.0
3.0,8.0E-4,0.0,0.0
3.1,0.0,0.0,0.0
3.2,5.0E-4,0.0,0.0
3.3,0.0,0.0,0.0
3.4,3.0E-4,0.0,0.0
3.5,5.0E-4,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.0,0.0,0.0
3.8,7.0E-4,0.0,0.0
3.9,8.0E-4,0.0,0.0
4.0,0.0,0.0,0.0
4.1,3.0E-4,0.0,0.0
4.2,0.0,0.0,0.0
4.3,7.0E-4,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.0,0.0,0.0
4.7,0.0013,0.0,0.0
4.8,0.0,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
