SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.246,0.2627,0.3459,0.3475
-18,0.1988,0.2161,0.3237,0.3085
-16,0.1465,0.1625,0.3032,0.3131
-14,0.0889,0.1117,0.2939,0.304
-12,0.051,0.0795,0.2957,0.3068
-10,0.0243,0.0515,0.3061,0.3193
-9,0.0158,0.0335,0.3118,0.3254
-8,0.0059,0.0241,0.3162,0.3375
-7,0.0034,0.0164,0.3166,0.3358
-6,0.0012,0.0068,0.3316,0.3606
-5,4.0E-4,0.0037,0.3456,0.368
-4,3.0E-4,0.0017,0.3437,0.3754
-3.0,0.0,9.0E-4,0.3537,0.3839
-2.8,0.0,4.0E-4,0.3533,0.3816
-2.6,0.0,9.0E-4,0.3577,0.3889
-2.4,0.0,5.0E-4,0.3545,0.3964
-2.2,0.0,8.0E-4,0.3503,0.393
-2.0,0.0,1.0E-4,0.3607,0.3967
-1.8,0.0,0.0,0.3592,0.398
-1.6,0.0,1.0E-4,0.356,0.4083
-1.4,0.0,1.0E-4,0.3659,0.4062
-1.2,0.0,0.0,0.3612,0.4118
-1.0,0.0,0.0,0.358,0.4033
-0.8,0.0,0.0,0.365,0.4106
-0.6,0.0,0.0,0.3671,0.4089
-0.4,0.0,0.0,0.361,0.4166
-0.2,0.0,0.0,0.3705,0.4174
0.0,0.0,0.0,0.3633,0.4238
0.2,0.0,2.0E-4,0.3679,0.4296
0.4,0.0,0.0,0.3685,0.428
0.6,0.0,0.0,0.3707,0.4254
0.8,0.0,0.0,0.371,0.4377
1.0,0.0,0.0,0.367,0.4314
1.2,0.0,0.0,0.3756,0.4331
1.4,0.0,0.0,0.374,0.4394
1.6,0.0,0.0,0.3749,0.4422
1.8,0.0,0.0,0.372,0.4446
2.0,0.0,0.0,0.3742,0.4495
2.2,0.0,0.0,0.3712,0.4455
2.4,0.0,0.0,0.3776,0.4553
2.6,0.0,0.0,0.3703,0.4565
2.8,0.0,0.0,0.3774,0.459
3.0,0.0,0.0,0.3704,0.4617
3.2,0.0,0.0,0.3754,0.4533
3.4,0.0,0.0,0.3801,0.4501
3.6,0.0,0.0,0.3694,0.4642
3.8,0.0,0.0,0.3757,0.4583
4.0,0.0,0.0,0.3718,0.4601
4.2,0.0,0.0,0.3779,0.4681
4.4,0.0,0.0,0.3739,0.4584
4.6,0.0,0.0,0.3826,0.4781
4.8,0.0,0.0,0.3786,0.4837
5.0,0.0,0.0,0.3754,0.4738
5.5,0.0,0.0,0.3713,0.4756
6.0,0.0,0.0,0.3764,0.476
6.5,0.0,0.0,0.377,0.4764
7.0,0.0,0.0,0.377,0.4917
7.5,0.0,0.0,0.3751,0.4867
8.0,0.0,0.0,0.3735,0.493
8.5,0.0,0.0,0.372,0.4929
9.0,0.0,0.0,0.3699,0.4933
9.5,0.0,0.0,0.3772,0.4956
10.0,0.0,0.0,0.378,0.5006
