SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4917,0.5021,0.5044
-55,0.5018,0.5032,0.4983
-50,0.4975,0.4937,0.4882
-45,0.5038,0.4947,0.4959
-40,0.4923,0.4918,0.4877
-35,0.4869,0.4758,0.4774
-30,0.4815,0.4645,0.4587
-28,0.4794,0.4631,0.4647
-26,0.4699,0.4546,0.453
-24,0.4656,0.4426,0.4458
-22,0.4501,0.4397,0.4339
-20,0.4355,0.4072,0.4277
-19,0.4338,0.3916,0.4041
-18,0.4146,0.3877,0.3927
-17,0.4228,0.3896,0.3759
-16,0.4068,0.3546,0.3706
-15,0.4014,0.3588,0.3462
-14,0.3997,0.3299,0.3291
-13,0.3786,0.3037,0.3097
-12,0.3515,0.2956,0.2673
-11,0.3326,0.267,0.2811
-10.0,0.3244,0.2405,0.2302
-9.5,0.297,0.2128,0.2162
-9.0,0.3005,0.2094,0.2145
-8.5,0.3022,0.1939,0.1975
-8.0,0.2803,0.2064,0.2066
-7.5,0.289,0.1719,0.1677
-7.0,0.27,0.1566,0.155
-6.5,0.2626,0.1394,0.1344
-6.0,0.2322,0.1379,0.136
-5.5,0.2352,0.1227,0.1146
-5.0,0.2239,0.0892,0.1073
-4.5,0.2018,0.0856,0.0911
-4.0,0.1764,0.0831,0.0747
-3.5,0.1608,0.0712,0.062
-3.0,0.1611,0.0523,0.0588
-2.9,0.1463,0.0483,0.0541
-2.8,0.1661,0.0539,0.0519
-2.7,0.1398,0.05,0.0497
-2.6,0.1454,0.044,0.0444
-2.5,0.1367,0.0484,0.0535
-2.4,0.127,0.0458,0.0465
-2.3,0.1345,0.0326,0.0492
-2.2,0.128,0.0452,0.0463
-2.1,0.1325,0.0402,0.0354
-2.0,0.1305,0.0402,0.0384
-1.9,0.1343,0.034,0.035
-1.8,0.1189,0.0274,0.0368
-1.7,0.1201,0.0327,0.0241
-1.6,0.1244,0.023,0.0333
-1.5,0.1238,0.032,0.0311
-1.4,0.1182,0.0289,0.0296
-1.3,0.1139,0.0286,0.0242
-1.2,0.1121,0.0292,0.0255
-1.1,0.0937,0.0201,0.0266
-1.0,0.1041,0.0218,0.0199
-0.9,0.0987,0.0203,0.0203
-0.8,0.0917,0.0259,0.0211
-0.7,0.0953,0.0209,0.0225
-0.6,0.0918,0.0128,0.0159
-0.5,0.0906,0.0131,0.0173
-0.4,0.0879,0.0167,0.022
-0.3,0.0929,0.014,0.0165
-0.2,0.0874,0.0142,0.015
-0.1,0.0865,0.0103,0.0151
0.0,0.0861,0.0167,0.0124
0.1,0.0754,0.0149,0.0131
0.2,0.0768,0.0103,0.0135
0.3,0.0668,0.0121,0.0091
0.4,0.0719,0.011,0.0098
0.5,0.0645,0.0079,0.0123
0.6,0.0591,0.0102,0.0069
0.7,0.0652,0.0067,0.0088
0.8,0.0596,0.0045,0.0089
0.9,0.0594,0.0082,0.0029
1.0,0.0635,0.0058,0.0068
1.1,0.0583,0.003,0.0037
1.2,0.0566,0.0075,0.0052
1.3,0.0614,0.0034,0.0047
1.4,0.0461,0.0037,0.0053
1.5,0.0456,0.0047,0.0047
1.6,0.0439,0.0048,0.0021
1.7,0.0427,0.0023,0.0034
1.8,0.0373,0.0025,0.0031
1.9,0.0389,8.0E-4,0.0028
2.0,0.0401,0.0032,0.0046
2.1,0.0348,0.0023,0.0033
2.2,0.0379,0.0027,0.0014
2.3,0.0304,0.0015,0.0024
2.4,0.0323,0.0016,9.0E-4
2.5,0.03,0.0012,0.0028
2.6,0.0211,0.0035,0.0012
2.7,0.022,7.0E-4,7.0E-4
2.8,0.0203,3.0E-4,0.0013
2.9,0.0236,5.0E-4,8.0E-4
3.0,0.0285,3.0E-4,0.0012
3.1,0.022,3.0E-4,0.0
3.2,0.0207,9.0E-4,8.0E-4
3.3,0.0184,7.0E-4,0.0015
3.4,0.0184,4.0E-4,0.0
3.5,0.0201,7.0E-4,0.0
3.6,0.0178,0.0014,7.0E-4
3.7,0.0157,0.0,0.0
3.8,0.0146,0.0,5.0E-4
3.9,0.0135,0.0,0.0
4.0,0.0095,0.0,0.0
4.1,0.0113,0.0,0.0
4.2,0.0084,0.0,5.0E-4
4.3,0.0087,4.0E-4,0.0
4.4,0.0091,0.0,0.0
4.5,0.0063,0.0,0.0
4.6,0.0073,0.0,0.0
4.7,0.0087,0.0,0.0
4.8,0.0054,4.0E-4,0.0
4.9,0.0091,0.0,0.0
5.0,0.0069,0.0,0.0
5.5,0.0033,0.0,0.0
6.0,0.003,0.0,0.0
6.5,2.0E-4,0.0,0.0
7.0,0.0019,0.0,0.0
7.5,4.0E-4,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
