SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.498593,0.497499,0.498398
-55,0.497389,0.495531,0.497826
-50,0.495343,0.492843,0.493904
-45,0.492769,0.486947,0.489256
-40,0.486984,0.4786,0.479886
-35,0.478128,0.461445,0.464752
-30,0.459971,0.430629,0.438023
-28,0.450545,0.414309,0.423601
-26,0.437416,0.391581,0.402841
-24,0.420466,0.363642,0.377407
-22,0.401428,0.333129,0.347954
-20,0.376275,0.292251,0.311796
-19,0.361743,0.26954,0.291929
-18,0.34556,0.245437,0.267573
-17,0.327972,0.21916,0.244929
-16,0.309216,0.192909,0.219504
-15,0.286275,0.164611,0.193191
-14,0.263669,0.139263,0.165486
-13,0.239855,0.109477,0.139738
-12,0.213704,0.084932,0.113208
-11,0.185325,0.06223,0.087601
-10.0,0.158968,0.041461,0.065899
-9.5,0.145997,0.033187,0.056678
-9.0,0.130871,0.02593,0.0466
-8.5,0.11581,0.019513,0.039074
-8.0,0.103266,0.014792,0.031506
-7.5,0.090896,0.0104,0.025453
-7.0,0.079535,0.006915,0.019669
-6.5,0.067643,0.004623,0.014962
-6.0,0.056583,0.002975,0.01129
-5.5,0.046826,0.001754,0.00834
-5.0,0.037984,0.00107,0.005674
-4.5,0.029837,5.87E-4,0.004006
-4.0,0.023221,2.96E-4,0.002531
-3.5,0.017218,9.2E-5,0.00171
-3.0,0.012481,5.3E-5,0.001004
-2.9,0.01174,2.2E-5,8.48E-4
-2.8,0.011157,4.8E-5,8.14E-4
-2.7,0.010252,3.2E-5,7.9E-4
-2.6,0.009908,1.2E-5,6.28E-4
-2.5,0.008932,2.6E-5,5.74E-4
-2.4,0.008275,1.3E-5,5.15E-4
-2.3,0.007516,1.5E-5,4.14E-4
-2.2,0.006689,1.7E-5,3.7E-4
-2.1,0.0066,8.0E-6,3.18E-4
-2.0,0.005994,0.0,3.33E-4
-1.9,0.005583,2.0E-6,2.95E-4
-1.8,0.005132,9.0E-6,2.24E-4
-1.7,0.004746,0.0,1.93E-4
-1.6,0.004387,9.0E-6,1.95E-4
-1.5,0.004235,0.0,1.74E-4
-1.4,0.003701,0.0,1.3E-4
-1.3,0.00335,0.0,1.26E-4
-1.2,0.002863,0.0,1.03E-4
-1.1,0.002608,0.0,8.4E-5
-1.0,0.002552,0.0,5.8E-5
-0.9,0.002201,0.0,3.9E-5
-0.8,0.001907,0.0,5.9E-5
-0.7,0.001935,0.0,3.5E-5
-0.6,0.00161,0.0,3.3E-5
-0.5,0.001249,0.0,1.2E-5
-0.4,0.001227,0.0,2.1E-5
-0.3,0.001221,0.0,1.5E-5
-0.2,0.001059,0.0,1.7E-5
-0.1,8.4E-4,0.0,4.0E-6
0.0,8.71E-4,0.0,8.0E-6
0.1,6.95E-4,0.0,2.0E-5
0.2,6.85E-4,0.0,8.0E-6
0.3,5.12E-4,0.0,1.0E-6
0.4,4.76E-4,0.0,0.0
0.5,3.8E-4,0.0,3.0E-6
0.6,3.74E-4,0.0,4.0E-6
0.7,3.09E-4,0.0,1.2E-5
0.8,2.5E-4,0.0,0.0
0.9,2.84E-4,0.0,0.0
1.0,1.37E-4,0.0,0.0
1.1,1.09E-4,0.0,0.0
1.2,1.76E-4,0.0,0.0
1.3,1.51E-4,0.0,0.0
1.4,9.0E-5,0.0,0.0
1.5,7.9E-5,0.0,0.0
1.6,6.6E-5,0.0,4.0E-6
1.7,5.7E-5,0.0,0.0
1.8,4.3E-5,0.0,0.0
1.9,6.0E-5,0.0,0.0
2.0,2.7E-5,0.0,0.0
2.1,3.9E-5,0.0,0.0
2.2,2.8E-5,0.0,0.0
2.3,6.0E-6,0.0,0.0
2.4,1.1E-5,0.0,0.0
2.5,6.0E-6,0.0,0.0
2.6,1.0E-6,0.0,0.0
2.7,6.0E-6,0.0,0.0
2.8,0.0,0.0,0.0
2.9,1.2E-5,0.0,0.0
3.0,1.0E-5,0.0,0.0
3.1,0.0,0.0,0.0
3.2,7.0E-6,0.0,0.0
3.3,0.0,0.0,0.0
3.4,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.0,0.0,0.0
3.8,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.1,0.0,0.0,0.0
4.2,0.0,0.0,0.0
4.3,0.0,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.0,0.0,0.0
4.7,0.0,0.0,0.0
4.8,0.0,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
