SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.38,0.47,0.37,0.31
-18,0.41,0.38,0.49,0.46
-16,0.24,0.51,0.46,0.43
-14,0.22,0.38,0.39,0.32
-12,0.41,0.45,0.27,0.2
-10,0.26,0.4,0.26,0.33
-9,0.22,0.28,0.24,0.23
-8,0.18,0.29,0.37,0.36
-7,0.17,0.31,0.31,0.29
-6,0.17,0.31,0.27,0.19
-5,0.19,0.26,0.27,0.28
-4,0.07,0.27,0.25,0.2
-3.0,0.11,0.25,0.26,0.19
-2.8,0.02,0.33,0.22,0.2
-2.6,0.05,0.27,0.26,0.21
-2.4,0.02,0.25,0.26,0.18
-2.2,0.02,0.33,0.3,0.18
-2.0,0.0,0.24,0.21,0.2
-1.8,0.03,0.25,0.29,0.26
-1.6,0.0,0.26,0.16,0.15
-1.4,0.05,0.25,0.29,0.22
-1.2,0.0,0.25,0.28,0.25
-1.0,0.05,0.22,0.23,0.12
-0.8,0.0,0.24,0.23,0.13
-0.6,0.0,0.22,0.19,0.2
-0.4,0.05,0.28,0.27,0.22
-0.2,0.0,0.26,0.21,0.13
0.0,0.03,0.2,0.26,0.13
0.2,0.04,0.22,0.27,0.09
0.4,0.0,0.29,0.23,0.14
0.6,0.0,0.26,0.25,0.12
0.8,0.0,0.22,0.26,0.23
1.0,0.0,0.26,0.25,0.25
1.2,0.0,0.23,0.21,0.1
1.4,0.0,0.21,0.19,0.08
1.6,0.0,0.23,0.26,0.2
1.8,0.0,0.25,0.27,0.2
2.0,0.0,0.25,0.26,0.12
2.2,0.02,0.35,0.2,0.15
2.4,0.0,0.25,0.22,0.13
2.6,0.0,0.24,0.19,0.14
2.8,0.0,0.25,0.21,0.13
3.0,0.0,0.23,0.29,0.11
3.2,0.0,0.25,0.26,0.19
3.4,0.0,0.24,0.23,0.14
3.6,0.0,0.31,0.23,0.19
3.8,0.0,0.26,0.25,0.17
4.0,0.0,0.29,0.25,0.12
4.2,0.0,0.31,0.28,0.15
4.4,0.0,0.22,0.14,0.23
4.6,0.0,0.23,0.28,0.18
4.8,0.0,0.21,0.26,0.13
5.0,0.0,0.21,0.25,0.18
5.5,0.0,0.2,0.22,0.15
6.0,0.0,0.3,0.2,0.11
6.5,0.0,0.24,0.22,0.12
7.0,0.0,0.27,0.23,0.12
7.5,0.0,0.27,0.3,0.18
8.0,0.0,0.24,0.22,0.17
8.5,0.0,0.19,0.25,0.21
9.0,0.0,0.2,0.2,0.13
9.5,0.0,0.18,0.26,0.17
10.0,0.0,0.23,0.23,0.15
