SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.36,0.51,0.35,0.48
-18,0.21,0.38,0.33,0.49
-16,0.35,0.29,0.39,0.19
-14,0.3,0.3,0.29,0.21
-12,0.25,0.32,0.22,0.31
-10,0.12,0.34,0.28,0.25
-9,0.06,0.17,0.2,0.11
-8,0.16,0.05,0.21,0.11
-7,0.08,0.14,0.12,0.15
-6,0.05,0.06,0.03,0.11
-5,0.0,0.08,0.05,0.06
-4,0.07,0.01,0.0,0.05
-3.0,0.02,0.0,0.03,0.0
-2.8,0.01,0.0,0.03,0.0
-2.6,0.01,0.01,0.0,0.0
-2.4,0.0,0.01,0.04,0.01
-2.2,0.0,0.0,0.02,0.03
-2.0,0.04,0.01,0.01,0.0
-1.8,0.0,0.02,0.04,0.0
-1.6,0.03,0.01,0.06,0.02
-1.4,0.02,0.0,0.0,0.0
-1.2,0.0,0.0,0.01,0.0
-1.0,0.0,0.0,0.0,0.03
-0.8,0.0,0.03,0.0,0.06
-0.6,0.0,0.0,0.0,0.0
-0.4,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.02,0.0,0.03
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.01,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
