SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5252525252525253,0.41414141414141414,0.5454545454545454
-58,0.5151515151515151,0.5151515151515151,0.46464646464646464
-56,0.5353535353535354,0.45454545454545453,0.5151515151515151
-54,0.5353535353535354,0.45454545454545453,0.5858585858585859
-52,0.48484848484848486,0.5454545454545454,0.41414141414141414
-50,0.45454545454545453,0.40404040404040403,0.4444444444444444
-48,0.3838383838383838,0.47474747474747475,0.5757575757575758
-46,0.47474747474747475,0.46464646464646464,0.47474747474747475
-44,0.43434343434343436,0.5151515151515151,0.494949494949495
-42,0.4444444444444444,0.43434343434343436,0.494949494949495
-40,0.494949494949495,0.47474747474747475,0.494949494949495
-38,0.5353535353535354,0.37373737373737376,0.45454545454545453
-36,0.5353535353535354,0.3838383838383838,0.4444444444444444
-34,0.42424242424242425,0.47474747474747475,0.3838383838383838
-32,0.47474747474747475,0.46464646464646464,0.43434343434343436
-30,0.46464646464646464,0.3939393939393939,0.41414141414141414
-32,0.5353535353535354,0.4444444444444444,0.35353535353535354
-30,0.5454545454545454,0.3838383838383838,0.45454545454545453
-28,0.42424242424242425,0.3838383838383838,0.37373737373737376
-26,0.47474747474747475,0.3333333333333333,0.3434343434343434
-24,0.35353535353535354,0.3838383838383838,0.42424242424242425
-22,0.40404040404040403,0.24242424242424243,0.1717171717171717
-20,0.40404040404040403,0.26262626262626265,0.21212121212121213
-19,0.4444444444444444,0.24242424242424243,0.31313131313131315
-18,0.24242424242424243,0.25252525252525254,0.25252525252525254
-17,0.24242424242424243,0.20202020202020202,0.18181818181818182
-16,0.1717171717171717,0.0707070707070707,0.08080808080808081
-15,0.18181818181818182,0.10101010101010101,0.13131313131313133
-14,0.23232323232323232,0.010101010101010102,0.030303030303030304
-13,0.2222222222222222,0.010101010101010102,0.1717171717171717
-12,0.10101010101010101,0.010101010101010102,0.010101010101010102
-11,0.13131313131313133,0.010101010101010102,0.010101010101010102
-10.0,0.050505050505050504,0.04040404040404041,0.0
-9.5,0.04040404040404041,0.010101010101010102,0.04040404040404041
-9.0,0.030303030303030304,0.0,0.0
-8.5,0.050505050505050504,0.0,0.010101010101010102
-8.0,0.020202020202020204,0.0,0.030303030303030304
-7.5,0.04040404040404041,0.0,0.010101010101010102
-7.0,0.010101010101010102,0.0,0.0
-6.5,0.04040404040404041,0.0,0.0
-6.0,0.08080808080808081,0.0,0.0
-5.5,0.020202020202020204,0.0,0.0
-5.0,0.010101010101010102,0.0,0.0
-4.5,0.0707070707070707,0.0,0.0
-4.0,0.0,0.0,0.0
-3.5,0.0,0.0,0.0
-3.0,0.0,0.0,0.0
-2.7,0.0,0.0,0.0
-2.4,0.0,0.0,0.0
-2.1,0.010101010101010102,0.0,0.0
-1.8,0.0,0.0,0.0
-1.5,0.0,0.0,0.0
-1.2,0.0,0.0,0.0
-0.9,0.0,0.0,0.0
-0.6,0.0,0.0,0.0
-0.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.9,0.0,0.0,0.0
1.2,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.8,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.4,0.0,0.0,0.0
2.7,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.5,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.5,0.0,0.0,0.0
