SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-20,0.46,0.43,0.33
-19,0.41,0.37,0.41
-18,0.4,0.34,0.3
-17,0.21,0.38,0.41
-16,0.37,0.34,0.41
-15,0.39,0.34,0.32
-14,0.43,0.43,0.23
-13,0.27,0.22,0.34
-12,0.34,0.31,0.22
-11,0.34,0.26,0.24
-10.0,0.35,0.11,0.3
-9.5,0.28,0.19,0.18
-9.0,0.21,0.16,0.22
-8.5,0.2,0.16,0.13
-8.0,0.21,0.13,0.1
-7.5,0.2,0.17,0.2
-7.0,0.19,0.09,0.19
-6.5,0.08,0.05,0.06
-6.0,0.21,0.09,0.08
-5.5,0.13,0.1,0.08
-5.0,0.09,0.03,0.06
-4.5,0.07,0.04,0.07
-4.0,0.06,0.05,0.06
-3.5,0.06,0.01,0.03
-3.0,0.07,0.03,0.04
-2.9,0.06,0.07,0.04
-2.8,0.08,0.01,0.04
-2.7,0.09,0.03,0.05
-2.6,0.06,0.03,0.02
-2.5,0.07,0.05,0.03
-2.4,0.02,0.03,0.02
-2.3,0.03,0.01,0.04
-2.2,0.02,0.07,0.02
-2.1,0.03,0.01,0.01
-2.0,0.05,0.02,0.01
-1.9,0.01,0.03,0.04
-1.8,0.05,0.0,0.0
-1.7,0.07,0.02,0.01
-1.6,0.02,0.04,0.01
-1.5,0.07,0.0,0.0
-1.4,0.0,0.01,0.0
-1.3,0.05,0.0,0.02
-1.2,0.02,0.0,0.01
-1.1,0.03,0.0,0.01
-1.0,0.06,0.0,0.01
-0.9,0.03,0.0,0.03
-0.8,0.02,0.01,0.01
-0.7,0.01,0.0,0.0
-0.6,0.0,0.02,0.0
-0.5,0.04,0.0,0.02
-0.4,0.0,0.0,0.01
-0.3,0.02,0.0,0.0
-0.2,0.03,0.02,0.01
-0.1,0.03,0.0,0.0
0.0,0.02,0.01,0.0
0.1,0.04,0.0,0.02
0.2,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.4,0.0,0.01,0.0
0.5,0.01,0.0,0.0
0.6,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.8,0.0,0.01,0.0
0.9,0.01,0.0,0.0
1.0,0.0,0.0,0.0
1.1,0.03,0.0,0.0
1.2,0.0,0.0,0.0
1.3,0.01,0.0,0.0
1.4,0.01,0.0,0.01
1.5,0.02,0.0,0.0
1.6,0.0,0.0,0.0
1.7,0.0,0.0,0.02
1.8,0.0,0.0,0.0
1.9,0.0,0.0,0.02
2.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.2,0.0,0.0,0.0
2.3,0.0,0.0,0.0
2.4,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.6,0.0,0.0,0.0
2.7,0.0,0.0,0.0
2.8,0.0,0.0,0.0
2.9,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.1,0.01,0.0,0.0
3.2,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.4,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.02,0.0,0.0
3.8,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.1,0.0,0.0,0.0
4.2,0.0,0.0,0.0
4.3,0.0,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.01,0.0,0.0
4.7,0.0,0.0,0.0
4.8,0.0,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
