SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.2563,0.2508,0.2508,0.2422
-18,0.1902,0.1923,0.1956,0.1886
-16,0.1438,0.1451,0.1517,0.1439
-14,0.0936,0.0927,0.0963,0.0886
-12,0.052,0.0451,0.0512,0.051
-10,0.0169,0.0221,0.0214,0.0191
-9,0.0123,0.0114,0.015,0.0114
-8,0.0087,0.005,0.0064,0.0053
-7,0.0031,0.0028,0.0053,0.0026
-6,4.0E-4,0.0011,9.0E-4,0.0012
-5,0.0,2.0E-4,3.0E-4,4.0E-4
-4,0.0,0.0,3.0E-4,1.0E-4
-3.0,0.0,0.0,0.0,0.0
-2.8,0.0,0.0,0.0,0.0
-2.6,2.0E-4,0.0,0.0,0.0
-2.4,0.0,0.0,0.0,0.0
-2.2,0.0,0.0,0.0,0.0
-2.0,0.0,0.0,0.0,0.0
-1.8,0.0,0.0,0.0,0.0
-1.6,0.0,0.0,0.0,0.0
-1.4,0.0,0.0,0.0,0.0
-1.2,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0
-0.4,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
