SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4995087,0.4987831,0.4987097
-55,0.4986286,0.4979477,0.4979583
-50,0.4978838,0.4959461,0.4965056
-45,0.4958333,0.4926778,0.4936881
-40,0.4931379,0.4875529,0.488294
-35,0.4880666,0.4776169,0.4787863
-30,0.4778024,0.4602401,0.4625438
-28,0.4726658,0.449967,0.4529713
-26,0.4651805,0.4374565,0.4405667
-24,0.4565556,0.4213366,0.4251335
-22,0.4451002,0.4007396,0.4064218
-20,0.4310945,0.3757252,0.3828192
-19,0.4226396,0.3615186,0.3695713
-18,0.4134878,0.3452336,0.353657
-17,0.403102,0.3271219,0.3372826
-16,0.3918594,0.3077831,0.3184787
-15,0.3791063,0.2870401,0.2980506
-14,0.3648423,0.2636139,0.2762864
-13,0.3490915,0.2395513,0.2531365
-12,0.33192,0.213279,0.2276476
-11,0.3129249,0.1863224,0.2015697
-10.0,0.292136,0.1585608,0.1741535
-9.5,0.2807933,0.1449539,0.1605415
-9.0,0.2694875,0.1310053,0.1465944
-8.5,0.2577953,0.1170688,0.1330047
-8.0,0.245455,0.1039658,0.1196002
-7.5,0.2327473,0.0912891,0.1066081
-7.0,0.2198803,0.0788857,0.0936827
-6.5,0.2062936,0.0673415,0.0816452
-6.0,0.1929659,0.0562565,0.0700871
-5.5,0.178929,0.0468073,0.0595664
-5.0,0.1649348,0.0376354,0.0498057
-4.5,0.151217,0.0298908,0.0406517
-4.0,0.1372413,0.0230474,0.0328856
-3.5,0.1233545,0.017313,0.0258407
-3.0,0.1096668,0.0124729,0.0201622
-2.9,0.1074501,0.0117942,0.0188009
-2.8,0.1052293,0.0109479,0.0177897
-2.7,0.1021092,0.0103786,0.0168644
-2.6,0.099443,0.0095725,0.0158498
-2.5,0.097249,0.0089393,0.0148724
-2.4,0.0943234,0.0082995,0.0140608
-2.3,0.091764,0.0075745,0.0132322
-2.2,0.0893773,0.0070846,0.0124727
-2.1,0.0867501,0.0064814,0.0116442
-2.0,0.0846,0.005969,0.0109056
-1.9,0.0818151,0.0055511,0.0103187
-1.8,0.0797709,0.0050374,0.0096601
-1.7,0.0772022,0.0046592,0.0089549
-1.6,0.0747787,0.0042754,0.008322
-1.5,0.0725246,0.0039239,0.0077771
-1.4,0.0698437,0.0035523,0.0072084
-1.3,0.0678843,0.0031976,0.0066673
-1.2,0.0656113,0.002973,0.0062059
-1.1,0.0636423,0.0027015,0.0058082
-1.0,0.0612147,0.0023914,0.0053107
-0.9,0.0592926,0.0022254,0.0048687
-0.8,0.05723,0.001982,0.0045931
-0.7,0.0550773,0.0018216,0.0042086
-0.6,0.053303,0.0016118,0.0039156
-0.5,0.0510131,0.0014388,0.0035499
-0.4,0.0486573,0.0012588,0.003278
-0.3,0.0469296,0.0011225,0.003015
-0.2,0.0452035,9.741E-4,0.0027018
-0.1,0.0436005,9.282E-4,0.0024837
0.0,0.0416549,7.713E-4,0.0022503
0.1,0.0398985,6.856E-4,0.0019739
0.2,0.0379693,6.236E-4,0.0018357
0.3,0.0364236,5.526E-4,0.0016643
0.4,0.0349647,4.708E-4,0.0015379
0.5,0.0332083,3.84E-4,0.0013481
0.6,0.0316694,3.519E-4,0.0012416
0.7,0.0300302,3.042E-4,0.0010797
0.8,0.02871,2.464E-4,0.0010138
0.9,0.0272242,2.177E-4,8.952E-4
1.0,0.0259161,2.156E-4,7.736E-4
1.1,0.0248271,1.724E-4,6.967E-4
1.2,0.0233422,1.479E-4,6.318E-4
1.3,0.0222076,1.229E-4,5.324E-4
1.4,0.0211,1.173E-4,4.921E-4
1.5,0.0199065,8.28E-5,4.359E-4
1.6,0.0184631,7.0E-5,3.683E-4
1.7,0.0176423,7.61E-5,3.28E-4
1.8,0.0166422,4.49E-5,3.03E-4
1.9,0.0156484,4.28E-5,2.593E-4
2.0,0.0144723,3.79E-5,2.143E-4
2.1,0.0136752,2.76E-5,1.869E-4
2.2,0.0128962,1.96E-5,1.674E-4
