SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.3725,0.3677,0.3642,0.3793
-18,0.3424,0.3317,0.3451,0.332
-16,0.3048,0.3005,0.3105,0.3014
-14,0.2654,0.2633,0.2628,0.2705
-12,0.2233,0.2086,0.2164,0.2126
-10,0.1574,0.1429,0.1541,0.1567
-9,0.1295,0.1284,0.1349,0.1318
-8,0.0988,0.1045,0.103,0.0983
-7,0.0817,0.0783,0.0806,0.0765
-6,0.0619,0.0596,0.0584,0.0587
-5,0.0355,0.0372,0.0337,0.0395
-4,0.0204,0.0199,0.0246,0.0256
-3.0,0.0124,0.0179,0.0159,0.0127
-2.8,0.0141,0.0093,0.0122,0.0115
-2.6,0.0115,0.0135,0.0106,0.0104
-2.4,0.0071,0.0063,0.0116,0.0109
-2.2,0.0063,0.0095,0.007,0.0093
-2.0,0.0087,0.0047,0.0074,0.0041
-1.8,0.0065,0.0026,0.0053,0.0063
-1.6,0.0047,0.003,0.0047,0.0046
-1.4,0.0025,0.0042,0.0046,0.0045
-1.2,0.0036,0.0024,0.0041,0.0019
-1.0,0.0044,0.002,0.0019,0.0039
-0.8,0.0022,0.0029,0.0034,0.0017
-0.6,0.001,6.0E-4,0.0024,8.0E-4
-0.4,7.0E-4,7.0E-4,8.0E-4,0.0018
-0.2,0.001,0.0016,0.0015,9.0E-4
0.0,8.0E-4,0.0,0.001,7.0E-4
0.2,0.0012,0.0,8.0E-4,8.0E-4
0.4,0.001,5.0E-4,6.0E-4,6.0E-4
0.6,0.0,2.0E-4,0.0,3.0E-4
0.8,0.0,0.0,1.0E-4,4.0E-4
1.0,0.0,3.0E-4,3.0E-4,3.0E-4
1.2,0.0,0.0,2.0E-4,0.0
1.4,0.0,0.0,0.0,2.0E-4
1.6,2.0E-4,0.0,2.0E-4,0.0
1.8,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,3.0E-4
2.2,0.0,0.0,0.0,0.0
2.4,0.0,0.0,2.0E-4,0.0
2.6,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0
3.6,0.0,0.0,0.0,0.0
3.8,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0
4.2,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0
4.6,0.0,0.0,0.0,0.0
4.8,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0
