SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.499567,0.4992854,0.4993859
-55,0.4989984,0.4986684,0.498744
-50,0.4983235,0.4977139,0.4979031
-45,0.4967176,0.4960747,0.495955
-40,0.4943603,0.4930178,0.4930303
-35,0.4901452,0.4874671,0.4875767
-30,0.4822591,0.4780193,0.4778865
-28,0.4775049,0.4723245,0.4726087
-26,0.4718153,0.465496,0.4650781
-24,0.4646158,0.4566874,0.4570822
-22,0.4553826,0.44524,0.4452024
-20,0.4440052,0.4309627,0.4314937
-19,0.4371299,0.4229535,0.4225778
-18,0.4293015,0.4138748,0.413141
-17,0.4205489,0.4031673,0.403476
-16,0.4113759,0.3917978,0.3923303
-15,0.4009902,0.3788879,0.3794674
-14,0.3891222,0.3644595,0.3647849
-13,0.3757667,0.3491899,0.3492652
-12,0.3615254,0.3320552,0.3320494
-11,0.3452636,0.312732,0.3124988
-10.0,0.3275372,0.2921233,0.2920457
-9.5,0.3175599,0.2811722,0.2807965
-9.0,0.3077436,0.2693989,0.2694659
-8.5,0.297478,0.2574445,0.2572371
-8.0,0.2870672,0.2452765,0.2457146
-7.5,0.2753904,0.2325037,0.2326416
-7.0,0.2638696,0.21995,0.2201344
-6.5,0.2518205,0.2057758,0.2063284
-6.0,0.2391241,0.1931925,0.1927367
-5.5,0.2265553,0.1785438,0.178804
-5.0,0.2136104,0.1652651,0.1651194
-4.5,0.1998814,0.150743,0.1513717
-4.0,0.1862398,0.1371976,0.1370959
-3.5,0.1725658,0.123073,0.1235743
-3.0,0.1587009,0.1100029,0.1101065
-2.9,0.1556528,0.1073564,0.1074275
-2.8,0.1526185,0.1045094,0.1048573
-2.7,0.1499214,0.1022268,0.1021515
-2.6,0.1469625,0.0992887,0.0995567
-2.5,0.1448201,0.0966378,0.0966345
-2.4,0.141681,0.0943315,0.0945321
-2.3,0.1389661,0.0919372,0.0919345
-2.2,0.1364977,0.0893129,0.0893157
-2.1,0.1334913,0.0869041,0.0869287
-2.0,0.1305116,0.0844767,0.0847882
-1.9,0.1278311,0.0819671,0.0822627
-1.8,0.1249678,0.0796535,0.080023
-1.7,0.1224856,0.0770389,0.077018
-1.6,0.1196146,0.0748853,0.0747047
-1.5,0.1171379,0.0723008,0.0727696
-1.4,0.1141216,0.0697972,0.0703246
-1.3,0.1117794,0.0679205,0.0679456
-1.2,0.1088989,0.0657282,0.0655392
-1.1,0.1063896,0.0636945,0.0636446
-1.0,0.103579,0.0613756,0.0613247
-0.9,0.1010653,0.0592458,0.0592399
-0.8,0.0984058,0.0569834,0.0572103
-0.7,0.0957152,0.0548872,0.0547716
-0.6,0.0932446,0.05313,0.0529671
-0.5,0.0905708,0.0510383,0.0512939
-0.4,0.0885039,0.0490647,0.0490656
-0.3,0.0860551,0.0469259,0.0471451
-0.2,0.0836325,0.0449981,0.0452331
-0.1,0.0809914,0.0434089,0.0434697
0.0,0.0788026,0.0415452,0.0413556
0.1,0.0766102,0.0397963,0.0397672
0.2,0.0739756,0.0381515,0.0380513
0.3,0.0716409,0.0363484,0.0367626
0.4,0.0693174,0.0348718,0.0348524
0.5,0.0672238,0.0332264,0.0331853
0.6,0.0653767,0.0316037,0.0316834
