SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.3534,0.3787,0.3938,0.3833
-18,0.3082,0.3658,0.372,0.3554
-16,0.2806,0.3328,0.3449,0.3364
-14,0.2277,0.2872,0.3148,0.2893
-12,0.1638,0.247,0.2844,0.2696
-10,0.1106,0.2205,0.2694,0.2298
-9,0.0794,0.2004,0.2631,0.2105
-8,0.0625,0.1818,0.2614,0.2039
-7,0.0391,0.1736,0.2486,0.1959
-6,0.026,0.157,0.2566,0.179
-5,0.0113,0.1504,0.2513,0.176
-4,0.0075,0.1383,0.2523,0.1678
-3.0,0.0033,0.1222,0.2517,0.1626
-2.8,0.0025,0.1141,0.2562,0.166
-2.6,0.001,0.1166,0.2539,0.1655
-2.4,7.0E-4,0.1148,0.2451,0.1587
-2.2,7.0E-4,0.1148,0.2486,0.1622
-2.0,0.0019,0.1033,0.2444,0.1595
-1.8,0.0011,0.1032,0.2467,0.1568
-1.6,0.0,0.1023,0.2513,0.1576
-1.4,4.0E-4,0.1017,0.2456,0.162
-1.2,2.0E-4,0.0978,0.2495,0.163
-1.0,0.0,0.0942,0.2483,0.1597
-0.8,2.0E-4,0.0835,0.2525,0.1557
-0.6,3.0E-4,0.0866,0.2544,0.158
-0.4,0.0,0.0906,0.2455,0.1604
-0.2,0.0,0.0786,0.2402,0.1507
0.0,0.0,0.0805,0.2487,0.1618
0.2,0.0,0.0742,0.2463,0.1592
0.4,0.0,0.076,0.2446,0.158
0.6,0.0,0.0716,0.2507,0.165
0.8,0.0,0.0695,0.2469,0.1592
1.0,0.0,0.0624,0.25,0.1592
1.2,0.0,0.0644,0.2472,0.1632
1.4,0.0,0.0631,0.2514,0.1676
1.6,0.0,0.0547,0.2526,0.1594
1.8,0.0,0.0524,0.2522,0.1615
2.0,0.0,0.0523,0.2528,0.1595
2.2,0.0,0.0493,0.2491,0.1693
2.4,0.0,0.0441,0.249,0.1727
2.6,0.0,0.0426,0.2468,0.1669
2.8,0.0,0.0411,0.2487,0.1614
3.0,0.0,0.0466,0.2406,0.1622
3.2,0.0,0.0337,0.244,0.1675
3.4,0.0,0.0364,0.2509,0.1656
3.6,0.0,0.0323,0.2447,0.1721
3.8,0.0,0.0342,0.2486,0.1645
4.0,0.0,0.0297,0.2588,0.178
4.2,0.0,0.0282,0.2517,0.1673
4.4,0.0,0.024,0.2496,0.1664
4.6,0.0,0.0252,0.2475,0.1749
4.8,0.0,0.0232,0.2471,0.1722
5.0,0.0,0.0177,0.2496,0.1768
5.5,0.0,0.0153,0.2504,0.178
6.0,0.0,0.0128,0.2502,0.1758
6.5,0.0,0.0076,0.2582,0.1803
7.0,0.0,0.0054,0.2563,0.1879
7.5,0.0,0.0044,0.2519,0.1883
8.0,0.0,0.0025,0.2491,0.1941
8.5,0.0,0.0014,0.2573,0.1944
9.0,0.0,0.0015,0.2501,0.1992
9.5,0.0,5.0E-4,0.2489,0.199
10.0,0.0,1.0E-4,0.2481,0.2069
