SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.411444,0.44356,0.437483,0.431827
-18,0.388879,0.428898,0.422935,0.414857
-16,0.361508,0.411375,0.40373,0.393912
-14,0.328445,0.39208,0.382923,0.368559
-12,0.287455,0.366681,0.355494,0.340363
-10,0.239331,0.3404,0.329546,0.307041
-9,0.213793,0.325661,0.315282,0.29061
-8,0.187227,0.312774,0.302243,0.274092
-7,0.159134,0.299597,0.288527,0.258823
-6,0.131162,0.286784,0.278155,0.241659
-5,0.103497,0.275856,0.269173,0.227016
-4,0.079225,0.267212,0.261654,0.213665
-3.0,0.056375,0.259353,0.25614,0.200886
-2.8,0.053062,0.259008,0.255147,0.198001
-2.6,0.048932,0.25804,0.255017,0.196673
-2.4,0.045116,0.257158,0.25409,0.194751
-2.2,0.041042,0.256031,0.25316,0.191732
-2.0,0.037883,0.255708,0.252526,0.18998
-1.8,0.034608,0.254533,0.251864,0.188273
-1.6,0.031794,0.254536,0.251937,0.185508
-1.4,0.02842,0.254183,0.251351,0.184475
-1.2,0.025576,0.252962,0.250843,0.182474
-1.0,0.023053,0.252586,0.250745,0.180313
-0.8,0.020859,0.252416,0.251182,0.179364
-0.6,0.017998,0.251238,0.250991,0.177685
-0.4,0.016052,0.251406,0.249898,0.176191
-0.2,0.014601,0.251427,0.250462,0.174817
0.0,0.012958,0.251194,0.250472,0.173471
0.2,0.01134,0.250213,0.249693,0.171813
0.4,0.009738,0.250197,0.250683,0.170605
0.6,0.008094,0.250743,0.25045,0.169798
0.8,0.00717,0.249975,0.250622,0.168309
1.0,0.005989,0.25018,0.250811,0.166603
1.2,0.005117,0.249931,0.250029,0.166283
1.4,0.004394,0.250586,0.249858,0.165033
1.6,0.003468,0.250065,0.249929,0.164087
1.8,0.002927,0.249556,0.250229,0.163733
2.0,0.002359,0.250141,0.249413,0.162998
2.2,0.001954,0.251203,0.249513,0.161989
2.4,0.001545,0.250577,0.250493,0.161367
2.6,0.001286,0.25069,0.250755,0.161036
2.8,0.001062,0.250628,0.24953,0.160857
3.0,8.16E-4,0.250338,0.25,0.160057
3.2,6.51E-4,0.24951,0.250755,0.159519
3.4,4.56E-4,0.249783,0.249628,0.159654
3.6,3.62E-4,0.250473,0.250133,0.159468
3.8,2.85E-4,0.250088,0.249957,0.15949
4.0,1.84E-4,0.249938,0.250127,0.158651
4.2,1.43E-4,0.249811,0.249822,0.159077
4.4,1.22E-4,0.250072,0.250763,0.158474
4.6,5.8E-5,0.249575,0.249542,0.158885
4.8,4.1E-5,0.250404,0.249784,0.158411
5.0,3.1E-5,0.249249,0.250632,0.160207
5.5,7.0E-6,0.250369,0.249527,0.159166
6.0,1.0E-6,0.250168,0.249671,0.160504
6.5,3.0E-6,0.249638,0.250021,0.162483
7.0,0.0,0.250227,0.250455,0.163877
7.5,0.0,0.249517,0.250164,0.165643
8.0,0.0,0.250241,0.250115,0.167724
8.5,0.0,0.250487,0.249874,0.16939
9.0,0.0,0.249835,0.249797,0.172828
9.5,0.0,0.250036,0.250137,0.174949
10.0,0.0,0.249485,0.250163,0.176998
