SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5,0.53,0.48
-55,0.5,0.46,0.54
-50,0.52,0.53,0.47
-45,0.44,0.38,0.53
-40,0.35,0.4,0.46
-35,0.34,0.47,0.45
-30,0.47,0.52,0.45
-28,0.48,0.45,0.43
-26,0.42,0.41,0.43
-24,0.38,0.51,0.37
-22,0.44,0.35,0.37
-20,0.48,0.32,0.42
-19,0.49,0.33,0.37
-18,0.38,0.36,0.28
-17,0.37,0.22,0.38
-16,0.28,0.32,0.21
-15,0.32,0.16,0.29
-14,0.33,0.22,0.24
-13,0.36,0.3,0.23
-12,0.23,0.14,0.22
-11,0.21,0.1,0.12
-10.0,0.27,0.12,0.16
-9.5,0.11,0.1,0.13
-9.0,0.28,0.07,0.13
-8.5,0.11,0.06,0.06
-8.0,0.21,0.15,0.06
-7.5,0.15,0.07,0.09
-7.0,0.15,0.05,0.06
-6.5,0.1,0.0,0.05
-6.0,0.15,0.02,0.02
-5.5,0.11,0.01,0.02
-5.0,0.17,0.0,0.0
-4.5,0.15,0.0,0.04
-4.0,0.06,0.0,0.0
-3.5,0.05,0.0,0.01
-3.0,0.12,0.01,0.02
-2.9,0.07,0.0,0.01
-2.8,0.0,0.0,0.01
-2.7,0.07,0.0,0.01
-2.6,0.04,0.0,0.0
-2.5,0.05,0.0,0.0
-2.4,0.03,0.0,0.01
-2.3,0.05,0.0,0.0
-2.2,0.02,0.0,0.0
-2.1,0.05,0.0,0.03
-2.0,0.03,0.0,0.01
-1.9,0.12,0.0,0.0
-1.8,0.08,0.02,0.0
-1.7,0.01,0.0,0.0
-1.6,0.0,0.01,0.03
-1.5,0.0,0.0,0.0
-1.4,0.02,0.0,0.02
-1.3,0.03,0.0,0.0
-1.2,0.02,0.0,0.0
-1.1,0.0,0.0,0.0
-1.0,0.04,0.0,0.0
-0.9,0.02,0.0,0.0
-0.8,0.02,0.0,0.0
-0.7,0.01,0.0,0.0
-0.6,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.4,0.0,0.0,0.0
-0.3,0.0,0.0,0.0
-0.2,0.02,0.0,0.0
-0.1,0.01,0.0,0.0
0.0,0.02,0.0,0.0
0.1,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.4,0.01,0.0,0.0
0.5,0.0,0.0,0.0
0.6,0.01,0.0,0.0
0.7,0.0,0.0,0.0
0.8,0.02,0.0,0.0
0.9,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.1,0.04,0.0,0.0
1.2,0.0,0.0,0.0
1.3,0.0,0.0,0.0
1.4,0.03,0.0,0.0
1.5,0.0,0.0,0.0
1.6,0.02,0.0,0.0
1.7,0.0,0.0,0.01
1.8,0.0,0.0,0.0
1.9,0.0,0.0,0.01
2.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.2,0.01,0.0,0.0
2.3,0.0,0.0,0.0
2.4,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.6,0.0,0.0,0.0
2.7,0.0,0.0,0.0
2.8,0.0,0.0,0.0
2.9,0.0,0.0,0.0
3.0,0.0,0.0,0.0
3.1,0.0,0.0,0.0
3.2,0.0,0.0,0.0
3.3,0.0,0.0,0.0
3.4,0.0,0.0,0.0
3.5,0.0,0.0,0.0
3.6,0.0,0.0,0.0
3.7,0.0,0.0,0.0
3.8,0.0,0.0,0.0
3.9,0.0,0.0,0.0
4.0,0.0,0.0,0.0
4.1,0.0,0.0,0.0
4.2,0.0,0.0,0.0
4.3,0.0,0.0,0.0
4.4,0.0,0.0,0.0
4.5,0.0,0.0,0.0
4.6,0.0,0.0,0.0
4.7,0.0,0.0,0.0
4.8,0.0,0.0,0.0
4.9,0.0,0.0,0.0
5.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0
10.0,0.0,0.0,0.0
