SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-20,0.37,0.3,0.36
-19,0.45,0.22,0.36
-18,0.38,0.17,0.31
-17,0.35,0.28,0.26
-16,0.28,0.17,0.26
-15,0.28,0.26,0.32
-14,0.31,0.22,0.16
-13,0.36,0.12,0.27
-12,0.21,0.08,0.25
-11,0.21,0.13,0.2
-10.0,0.14,0.02,0.07
-9.5,0.12,0.03,0.06
-9.0,0.25,0.03,0.1
-8.5,0.06,0.04,0.06
-8.0,0.12,0.02,0.08
-7.5,0.14,0.03,0.03
-7.0,0.12,0.0,0.0
-6.5,0.16,0.03,0.03
-6.0,0.05,0.04,0.0
-5.5,0.1,0.02,0.0
-5.0,0.1,0.0,0.0
-4.5,0.08,0.0,0.0
-4.0,0.11,0.0,0.01
-3.5,0.07,0.0,0.0
-3.0,0.03,0.0,0.0
-2.9,0.04,0.0,0.0
-2.8,0.0,0.0,0.0
-2.7,0.0,0.0,0.0
-2.6,0.0,0.04,0.0
-2.5,0.01,0.0,0.0
-2.4,0.0,0.0,0.0
-2.3,0.0,0.0,0.0
-2.2,0.02,0.0,0.0
-2.1,0.02,0.0,0.0
-2.0,0.01,0.0,0.0
-1.9,0.0,0.0,0.0
-1.8,0.01,0.0,0.0
-1.7,0.04,0.0,0.0
-1.6,0.03,0.0,0.0
-1.5,0.01,0.0,0.0
-1.4,0.03,0.0,0.0
-1.3,0.0,0.0,0.0
-1.2,0.03,0.0,0.0
-1.1,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-0.9,0.0,0.0,0.0
-0.8,0.0,0.0,0.0
-0.7,0.0,0.0,0.0
-0.6,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
-0.4,0.0,0.0,0.0
-0.3,0.0,0.0,0.0
-0.2,0.0,0.0,0.0
-0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.4,0.02,0.0,0.0
0.5,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.8,0.0,0.0,0.0
0.9,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0
1.2,0.0,0.0,0.0
1.3,0.0,0.0,0.0
1.4,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.6,0.0,0.0,0.0
1.7,0.0,0.0,0.0
