SNR,TEB_T1,TEB_T2,TEB_T3,TEB_T4
-20,0.375963,0.413428,0.413493,0.403845
-18,0.345686,0.391369,0.392795,0.38019
-16,0.308008,0.367704,0.36957,0.352388
-14,0.263974,0.338785,0.342156,0.319872
-12,0.213416,0.306481,0.315596,0.283432
-10,0.158781,0.273954,0.289285,0.243514
-9,0.13109,0.258718,0.277951,0.223342
-8,0.103657,0.243405,0.268543,0.204227
-7,0.079501,0.230333,0.261698,0.186189
-6,0.056588,0.219421,0.255877,0.168139
-5,0.037484,0.209463,0.252731,0.152195
-4,0.02321,0.200014,0.251677,0.137484
-3.0,0.012378,0.19226,0.250069,0.125175
-2.8,0.010868,0.190939,0.250625,0.123124
-2.6,0.009679,0.189459,0.250345,0.121139
-2.4,0.008266,0.187959,0.250352,0.117638
-2.2,0.007183,0.187099,0.25019,0.116335
-2.0,0.005877,0.185315,0.249877,0.114055
-1.8,0.005251,0.184082,0.249917,0.112262
-1.6,0.004381,0.182077,0.250817,0.110427
-1.4,0.003564,0.182107,0.249997,0.108778
-1.2,0.002969,0.179475,0.250096,0.106425
-1.0,0.002467,0.177912,0.249792,0.105396
-0.8,0.002059,0.177235,0.249574,0.104069
-0.6,0.001597,0.175021,0.249739,0.101669
-0.4,0.00119,0.174062,0.250387,0.100784
-0.2,9.63E-4,0.173153,0.249772,0.100178
0.0,7.75E-4,0.170559,0.249942,0.097743
0.2,6.82E-4,0.17005,0.250013,0.096359
0.4,4.79E-4,0.168916,0.25049,0.094926
0.6,3.64E-4,0.167188,0.250808,0.093589
0.8,2.81E-4,0.1658,0.250631,0.092612
1.0,1.78E-4,0.164831,0.250275,0.091719
1.2,1.79E-4,0.16305,0.250548,0.090549
1.4,1.07E-4,0.161779,0.250424,0.089793
1.6,4.4E-5,0.160326,0.249426,0.088506
1.8,4.6E-5,0.159493,0.250467,0.087964
2.0,4.6E-5,0.157399,0.249948,0.087494
2.2,1.2E-5,0.156186,0.249821,0.087334
2.4,1.4E-5,0.154975,0.250039,0.086804
2.6,6.0E-6,0.153488,0.2498,0.086031
2.8,7.0E-6,0.152183,0.250374,0.085612
3.0,0.0,0.150476,0.250416,0.085286
3.2,2.0E-6,0.149225,0.250316,0.084909
3.4,1.0E-6,0.148066,0.250028,0.084533
3.6,0.0,0.146876,0.249497,0.08478
3.8,1.0E-6,0.146342,0.25026,0.084195
4.0,0.0,0.145075,0.250013,0.084073
4.2,0.0,0.143548,0.249357,0.084428
4.4,0.0,0.14195,0.250335,0.084439
4.6,0.0,0.140681,0.249477,0.084339
4.8,0.0,0.14024,0.250349,0.08444
5.0,0.0,0.138798,0.249525,0.085267
5.5,0.0,0.13662,0.250521,0.085088
6.0,0.0,0.134145,0.250355,0.086441
6.5,0.0,0.132192,0.250125,0.087291
7.0,0.0,0.131187,0.250689,0.088711
7.5,0.0,0.129547,0.250011,0.089707
8.0,0.0,0.127811,0.249955,0.091703
8.5,0.0,0.12691,0.250539,0.093485
9.0,0.0,0.126574,0.250253,0.094725
9.5,0.0,0.126256,0.249215,0.096119
10.0,0.0,0.125366,0.249838,0.098142
