SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4991625,0.4983845,0.4987835
-59,0.4990615,0.4980655,0.4993165
-58,0.4996265,0.4973985,0.49750748
-57,0.4985845,0.4978155,0.4970375
-56,0.4986715,0.4983195,0.4977435
-55,0.4984685,0.4978495,0.4978075
-54,0.4983155,0.49746948,0.4972825
-53,0.4983095,0.4962835,0.4971625
-52,0.4979125,0.4973525,0.4973565
-51,0.4968795,0.4970345,0.4972515
-50,0.4976025,0.4958635,0.4969125
-49,0.4973625,0.4957745,0.4960585
-48,0.4968775,0.4939515,0.4951495
-47,0.4974225,0.4935145,0.4950495
-46,0.4967045,0.49398848,0.4947845
-45,0.49527448,0.4928555,0.4929725
-44,0.4959595,0.4914285,0.4931425
-43,0.4948665,0.4910985,0.4920705
-42,0.4948245,0.4908135,0.49023348
-41,0.4940105,0.4894485,0.4898985
-40,0.4936905,0.48752648,0.4879065
-39,0.4935085,0.48530248,0.48650348
-38,0.4908095,0.48382849,0.48567048
-37,0.48992348,0.4817795,0.4833105
-36,0.48892248,0.4802045,0.48071447
-35,0.4873235,0.47768247,0.47903448
-34,0.4863855,0.4752935,0.47628847
-33,0.48429748,0.47189847,0.47314447
-32,0.48156747,0.46716446,0.4706835
-31,0.48073947,0.46436545,0.46707046
-30,0.47773448,0.46027446,0.46210447
-29,0.47586748,0.45461947,0.45873246
-28,0.47278246,0.45015046,0.45314646
-27,0.46783048,0.44390944,0.44622245
-26,0.46559948,0.43735945,0.44052744
-25,0.46153846,0.42879444,0.43330044
-24,0.45751247,0.4209864,0.42536741
-23,0.45150545,0.41172042,0.41654742
-22,0.44477844,0.4017314,0.40664342
-21,0.43747145,0.38947338,0.3957204
-20,0.43169844,0.37624636,0.3836194
-19,0.42375842,0.36165237,0.36907136
-18,0.41344842,0.34497035,0.35320637
-17,0.4038144,0.32798332,0.33707234
-16,0.3915904,0.30899632,0.31908533
-15,0.3794244,0.28683928,0.2978653
-14,0.36487436,0.26327425,0.27638227
-13,0.34919736,0.23978823,0.25292626
-12,0.33114934,0.21373022,0.22769822
-11,0.3122113,0.1872702,0.20159121
-10,0.2913073,0.15781015,0.17503817
-9,0.26966828,0.13187613,0.14720315
-8,0.24470824,0.1039111,0.11949012
-7,0.21951921,0.079410076,0.09408009
-6,0.19242819,0.057039056,0.07081007
-5,0.16529016,0.03743104,0.04964605
-4,0.13723014,0.022765024,0.033006035
-3,0.11011511,0.012356012,0.01997302
-2,0.084778085,0.005975006,0.010805011
-1,0.061279062,0.0024200024,0.005272005
0,0.04099604,7.860008E-4,0.0023140023
1,0.025975026,1.9500019E-4,8.030008E-4
2,0.014463015,3.1000032E-5,2.2600022E-4
3,0.0071050073,8.000008E-6,4.2000043E-5
4,0.0030710031,0.0,5.000005E-6
5,9.6400094E-4,0.0,1.000001E-6
6,2.3300023E-4,0.0,0.0
7,4.000004E-5,0.0,0.0
8,2.000002E-6,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
