SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.7777778,0.22222222,0.22222222
-59,0.33333334,0.33333334,0.5555556
-58,0.6666667,0.7777778,0.33333334
-57,0.44444445,0.33333334,0.11111111
-56,0.44444445,0.5555556,0.7777778
-55,0.7777778,0.5555556,0.22222222
-54,0.22222222,0.33333334,0.44444445
-53,0.22222222,0.33333334,0.6666667
-52,0.5555556,0.44444445,0.44444445
-51,0.22222222,0.6666667,0.22222222
-50,0.11111111,0.33333334,0.7777778
-49,0.22222222,0.44444445,0.33333334
-48,0.8888889,0.22222222,0.44444445
-47,0.5555556,0.6666667,0.5555556
-46,0.6666667,0.33333334,0.5555556
-45,0.33333334,0.7777778,0.6666667
-44,0.5555556,0.22222222,0.44444445
-43,0.11111111,0.5555556,0.44444445
-42,0.44444445,0.5555556,0.33333334
-41,0.44444445,0.5555556,0.8888889
-40,0.44444445,0.6666667,0.5555556
-39,0.5555556,0.5555556,0.5555556
-38,0.6666667,0.33333334,0.44444445
-37,0.33333334,0.5555556,0.6666667
-36,0.0,0.6666667,0.6666667
-35,0.33333334,0.33333334,0.6666667
-34,0.8888889,0.5555556,0.44444445
-33,0.6666667,0.7777778,0.44444445
-32,0.22222222,0.33333334,0.5555556
-31,0.5555556,0.5555556,0.5555556
-30,0.5555556,0.6666667,0.33333334
-29,0.33333334,0.5555556,0.6666667
-28,0.22222222,0.33333334,0.44444445
-27,0.22222222,0.5555556,0.44444445
-26,0.5555556,0.6666667,0.7777778
-25,0.44444445,0.22222222,0.5555556
-24,0.5555556,0.5555556,0.33333334
-23,0.5555556,0.44444445,0.5555556
-22,0.44444445,0.7777778,0.33333334
-21,0.7777778,0.5555556,0.44444445
-20,0.44444445,0.33333334,0.6666667
-19,0.33333334,0.33333334,0.44444445
-18,0.5555556,0.5555556,0.33333334
-17,0.0,0.5555556,0.33333334
-16,0.0,0.33333334,0.6666667
-15,0.6666667,0.5555556,0.44444445
-14,0.44444445,0.0,0.8888889
-13,0.33333334,0.6666667,0.0
-12,0.5555556,0.0,0.0
-11,0.44444445,0.0,0.5555556
-10,0.0,0.6666667,0.0
-9,0.0,0.6666667,0.0
-8,0.0,0.0,0.0
-7,0.5555556,0.5555556,0.0
-6,0.5555556,0.0,0.5555556
-5,0.6666667,0.0,0.6666667
-4,0.33333334,0.6666667,0.0
-3,0.5555556,0.33333334,0.0
-2,0.0,0.0,0.0
-1,0.0,0.0,0.0
0,0.6666667,0.0,0.0
1,0.33333334,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
