SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.54545456,0.4949495,0.44444445
-59,0.5858586,0.5252525,0.4848485
-58,0.46464646,0.53535354,0.5252525
-57,0.46464646,0.5858586,0.44444445
-56,0.5151515,0.5252525,0.4949495
-55,0.46464646,0.46464646,0.44444445
-54,0.4949495,0.54545456,0.4848485
-53,0.57575756,0.37373737,0.5151515
-52,0.46464646,0.4949495,0.4848485
-51,0.5252525,0.5555556,0.42424244
-50,0.43434343,0.5252525,0.46464646
-49,0.5050505,0.5151515,0.4848485
-48,0.4949495,0.54545456,0.5151515
-47,0.44444445,0.46464646,0.46464646
-46,0.45454547,0.45454547,0.45454547
-45,0.53535354,0.5151515,0.45454547
-44,0.53535354,0.6363636,0.4949495
-43,0.53535354,0.57575756,0.47474748
-42,0.46464646,0.4949495,0.54545456
-41,0.47474748,0.42424244,0.4949495
-40,0.45454547,0.46464646,0.4848485
-39,0.5151515,0.4848485,0.5151515
-38,0.46464646,0.46464646,0.5151515
-37,0.45454547,0.44444445,0.47474748
-36,0.4949495,0.53535354,0.43434343
-35,0.5151515,0.5252525,0.46464646
-34,0.42424244,0.4848485,0.41414142
-33,0.5050505,0.5050505,0.53535354
-32,0.41414142,0.46464646,0.5555556
-31,0.44444445,0.4949495,0.44444445
-30,0.5050505,0.5050505,0.35353535
-29,0.42424244,0.46464646,0.41414142
-28,0.46464646,0.4848485,0.44444445
-27,0.5151515,0.46464646,0.5151515
-26,0.41414142,0.45454547,0.34343433
-25,0.37373737,0.5151515,0.46464646
-24,0.3838384,0.44444445,0.42424244
-23,0.3838384,0.43434343,0.35353535
-22,0.4949495,0.3939394,0.4949495
-21,0.43434343,0.43434343,0.4040404
-20,0.46464646,0.4949495,0.4949495
-19,0.42424244,0.44444445,0.37373737
-18,0.44444445,0.35353535,0.3838384
-17,0.44444445,0.37373737,0.42424244
-16,0.43434343,0.36363637,0.33333334
-15,0.42424244,0.46464646,0.3838384
-14,0.4040404,0.35353535,0.36363637
-13,0.36363637,0.3030303,0.35353535
-12,0.32323232,0.28282827,0.4040404
-11,0.37373737,0.33333334,0.34343433
-10,0.32323232,0.24242425,0.22222222
-9,0.27272728,0.22222222,0.27272728
-8,0.24242425,0.16161616,0.25252524
-7,0.35353535,0.14141414,0.07070707
-6,0.3030303,0.04040404,0.14141414
-5,0.1919192,0.1919192,0.11111111
-4,0.21212122,0.02020202,0.08080808
-3,0.13131313,0.030303031,0.18181819
-2,0.17171717,0.02020202,0.02020202
-1,0.08080808,0.02020202,0.0
0,0.13131313,0.02020202,0.0
1,0.07070707,0.0,0.0
2,0.04040404,0.0,0.02020202
3,0.05050505,0.0,0.0
4,0.01010101,0.0,0.0
5,0.0,0.0,0.0
6,0.01010101,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
