SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.4834835,0.5035035,0.5185185
-59,0.4854855,0.5135135,0.5265265
-58,0.5085085,0.46746746,0.4924925
-57,0.5265265,0.4964965,0.5015015
-56,0.4754755,0.5055055,0.4844845
-55,0.4824825,0.46246246,0.4904905
-54,0.4964965,0.4834835,0.5185185
-53,0.4974975,0.4874875,0.46546546
-52,0.4824825,0.5245245,0.4904905
-51,0.4794795,0.5135135,0.4814815
-50,0.4994995,0.4764765,0.4904905
-49,0.5105105,0.5005005,0.5075075
-48,0.5215215,0.5075075,0.5105105
-47,0.4934935,0.4894895,0.4784785
-46,0.4904905,0.5065065,0.5165165
-45,0.5055055,0.5195195,0.46546546
-44,0.46646646,0.4884885,0.4824825
-43,0.4834835,0.4764765,0.4844845
-42,0.4884885,0.4984985,0.46946946
-41,0.5045045,0.5045045,0.4954955
-40,0.4844845,0.4834835,0.4834835
-39,0.5015015,0.4894895,0.5005005
-38,0.4834835,0.4794795,0.4944945
-37,0.4894895,0.5055055,0.4994995
-36,0.4814815,0.4804805,0.4894895
-35,0.46546546,0.4924925,0.5045045
-34,0.4914915,0.46246246,0.5205205
-33,0.5055055,0.4964965,0.4794795
-32,0.45445445,0.4914915,0.4814815
-31,0.47047046,0.4844845,0.46746746
-30,0.4814815,0.4914915,0.4964965
-29,0.4864865,0.4874875,0.4814815
-28,0.4754755,0.46946946,0.46746746
-27,0.4764765,0.46446446,0.4924925
-26,0.4834835,0.47247246,0.45245245
-25,0.4844845,0.45245245,0.44444445
-24,0.43443444,0.46646646,0.46346346
-23,0.47447446,0.43343344,0.43443444
-22,0.4754755,0.4234234,0.45745745
-21,0.45845845,0.43143144,0.4904905
-20,0.44544545,0.4134134,0.43043044
-19,0.44444445,0.3973974,0.44644645
-18,0.43243244,0.4074074,0.4164164
-17,0.43843845,0.36636636,0.4204204
-16,0.3853854,0.4244244,0.3933934
-15,0.4194194,0.3873874,0.37037036
-14,0.4244244,0.35835835,0.3233233
-13,0.36236235,0.32532534,0.36936936
-12,0.37137136,0.34934935,0.35235235
-11,0.33933935,0.3243243,0.34634635
-10,0.2832833,0.2882883,0.27127126
-9,0.3133133,0.24824825,0.3013013
-8,0.3123123,0.23623623,0.25525525
-7,0.25525525,0.21421422,0.23523523
-6,0.25725725,0.22922923,0.1981982
-5,0.24724725,0.1931932,0.15615615
-4,0.1891892,0.15915915,0.14714715
-3,0.14514515,0.122122124,0.1031031
-2,0.11511511,0.07907908,0.0980981
-1,0.118118115,0.056056056,0.058058057
0,0.11011011,0.041041043,0.043043043
1,0.075075075,0.026026025,0.026026025
2,0.026026025,0.019019019,0.009009009
3,0.022022022,0.009009009,0.009009009
4,0.011011011,0.003003003,0.002002002
5,0.004004004,0.007007007,0.0
6,0.002002002,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
