SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5151515,0.54545456,0.4040404
-59,0.42424244,0.53535354,0.47474748
-58,0.4949495,0.54545456,0.47474748
-57,0.43434343,0.46464646,0.46464646
-56,0.46464646,0.47474748,0.56565654
-55,0.4949495,0.46464646,0.5151515
-54,0.46464646,0.56565654,0.47474748
-53,0.4949495,0.46464646,0.4040404
-52,0.5151515,0.47474748,0.5151515
-51,0.44444445,0.54545456,0.45454547
-50,0.4949495,0.45454547,0.4848485
-49,0.42424244,0.47474748,0.5252525
-48,0.4848485,0.3838384,0.47474748
-47,0.5151515,0.5252525,0.5252525
-46,0.4848485,0.6060606,0.5151515
-45,0.56565654,0.3939394,0.4848485
-44,0.43434343,0.44444445,0.42424244
-43,0.42424244,0.4949495,0.4848485
-42,0.4848485,0.47474748,0.5252525
-41,0.32323232,0.47474748,0.53535354
-40,0.42424244,0.44444445,0.54545456
-39,0.4949495,0.46464646,0.4848485
-38,0.4848485,0.4040404,0.43434343
-37,0.5151515,0.54545456,0.36363637
-36,0.4949495,0.5050505,0.45454547
-35,0.53535354,0.47474748,0.5555556
-34,0.5252525,0.43434343,0.42424244
-33,0.54545456,0.4040404,0.4949495
-32,0.3838384,0.5252525,0.47474748
-31,0.54545456,0.4949495,0.5050505
-30,0.5151515,0.45454547,0.43434343
-29,0.45454547,0.3838384,0.5050505
-28,0.36363637,0.5252525,0.43434343
-27,0.43434343,0.3838384,0.41414142
-26,0.46464646,0.4848485,0.35353535
-25,0.42424244,0.35353535,0.3939394
-24,0.44444445,0.3939394,0.44444445
-23,0.3838384,0.41414142,0.47474748
-22,0.35353535,0.35353535,0.28282827
-21,0.3838384,0.32323232,0.3838384
-20,0.37373737,0.3030303,0.3939394
-19,0.47474748,0.34343433,0.28282827
-18,0.36363637,0.23232323,0.47474748
-17,0.3030303,0.27272728,0.34343433
-16,0.24242425,0.34343433,0.25252524
-15,0.3131313,0.3030303,0.34343433
-14,0.33333334,0.21212122,0.17171717
-13,0.17171717,0.21212122,0.18181819
-12,0.23232323,0.2020202,0.17171717
-11,0.34343433,0.13131313,0.25252524
-10,0.22222222,0.07070707,0.21212122
-9,0.3030303,0.08080808,0.1010101
-8,0.22222222,0.09090909,0.1919192
-7,0.1010101,0.08080808,0.02020202
-6,0.13131313,0.09090909,0.05050505
-5,0.07070707,0.04040404,0.0
-4,0.02020202,0.0,0.02020202
-3,0.060606062,0.0,0.01010101
-2,0.0,0.0,0.0
-1,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
