SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5555556,0.6666667,0.22222222
-59,0.5555556,0.5555556,0.7777778
-58,0.44444445,0.33333334,0.5555556
-57,0.6666667,0.5555556,0.33333334
-56,0.44444445,0.6666667,0.44444445
-55,0.22222222,0.44444445,0.22222222
-54,0.5555556,0.33333334,0.33333334
-53,0.44444445,0.11111111,0.7777778
-52,0.5555556,0.44444445,0.44444445
-51,0.5555556,0.6666667,0.33333334
-50,0.33333334,0.33333334,0.44444445
-49,0.33333334,0.44444445,0.6666667
-48,0.5555556,0.6666667,0.11111111
-47,0.6666667,0.44444445,0.33333334
-46,0.5555556,0.44444445,0.33333334
-45,0.44444445,0.22222222,0.44444445
-44,0.44444445,0.5555556,0.6666667
-43,0.5555556,0.22222222,0.6666667
-42,0.44444445,0.5555556,0.6666667
-41,0.6666667,0.6666667,0.22222222
-40,0.6666667,0.11111111,0.44444445
-39,0.33333334,0.5555556,0.5555556
-38,0.7777778,0.44444445,0.44444445
-37,0.6666667,0.6666667,0.44444445
-36,0.8888889,0.33333334,0.22222222
-35,0.5555556,0.33333334,0.22222222
-34,0.33333334,0.44444445,0.22222222
-33,0.44444445,0.5555556,0.44444445
-32,0.44444445,0.11111111,0.44444445
-31,0.33333334,0.33333334,0.5555556
-30,0.5555556,0.44444445,0.7777778
-29,0.22222222,0.44444445,0.22222222
-28,0.11111111,0.33333334,0.33333334
-27,0.5555556,0.44444445,0.44444445
-26,0.7777778,0.33333334,0.11111111
-25,0.22222222,0.22222222,0.22222222
-24,0.5555556,0.22222222,0.0
-23,0.5555556,0.0,0.33333334
-22,0.44444445,0.22222222,0.6666667
-21,0.5555556,0.0,0.33333334
-20,0.11111111,0.0,0.11111111
-19,0.33333334,0.33333334,0.0
-18,0.0,0.0,0.7777778
-17,0.0,0.0,0.11111111
-16,0.0,0.5555556,0.33333334
-15,0.0,0.11111111,0.11111111
-14,0.33333334,0.0,0.0
-13,0.0,0.44444445,0.0
-12,0.0,0.11111111,0.0
-11,0.0,0.0,0.0
-10,0.0,0.0,0.0
-9,0.11111111,0.0,0.0
-8,0.0,0.0,0.0
-7,0.0,0.0,0.0
-6,0.0,0.0,0.0
-5,0.0,0.0,0.0
-4,0.0,0.0,0.0
-3,0.0,0.0,0.0
-2,0.0,0.0,0.0
-1,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
