SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.500625,0.502555,0.49895498
-59,0.498125,0.499745,0.500855
-58,0.49770498,0.49726498,0.498895
-57,0.498175,0.49805498,0.500365
-56,0.49798498,0.49626496,0.498395
-55,0.50266504,0.500065,0.499345
-54,0.49750498,0.500075,0.500885
-53,0.49747497,0.50165504,0.49533495
-52,0.49600497,0.498475,0.500405
-51,0.49718496,0.499665,0.49802497
-50,0.500935,0.498795,0.49665496
-49,0.500265,0.49582496,0.499135
-48,0.49542496,0.49638498,0.497445
-47,0.49612495,0.49455494,0.49794498
-46,0.49675497,0.49546495,0.49669495
-45,0.49401495,0.49614495,0.49309492
-44,0.498745,0.4910449,0.49544495
-43,0.49826497,0.49654496,0.49580497
-42,0.49440494,0.49580497,0.49321494
-41,0.49591497,0.49601495,0.49551496
-40,0.49551496,0.49742496,0.49346495
-39,0.49420494,0.49321494,0.4897749
-38,0.4911949,0.49208492,0.49191493
-37,0.4905549,0.48730487,0.48646486
-36,0.48849487,0.48863488,0.48784488
-35,0.48695487,0.4884649,0.48622486
-34,0.48695487,0.48579487,0.48651487
-33,0.48552486,0.48520485,0.4823248
-32,0.48397484,0.4819048,0.48448485
-31,0.48399484,0.48099482,0.4816048
-30,0.48307484,0.47830477,0.4783648
-29,0.4803248,0.47777477,0.47571474
-28,0.47478476,0.47261474,0.47433475
-27,0.47631475,0.4678847,0.46745467
-26,0.47407475,0.46437463,0.46618468
-25,0.4695747,0.46235463,0.4607746
-24,0.46586466,0.45778456,0.45634457
-23,0.4610346,0.45255452,0.4488245
-22,0.45521456,0.44418445,0.44478446
-21,0.4492845,0.4412144,0.4398544
-20,0.44082442,0.43422434,0.43345433
-19,0.4396144,0.42343423,0.42371425
-18,0.4312643,0.41392413,0.41288412
-17,0.41710418,0.39926398,0.40441406
-16,0.4122441,0.39485395,0.39228392
-15,0.401564,0.3791638,0.3797838
-14,0.3913939,0.36536366,0.36722368
-13,0.37886378,0.35106352,0.34800348
-12,0.3605236,0.3325433,0.33171332
-11,0.34698346,0.31495315,0.3117631
-10,0.32598326,0.29279292,0.29009292
-9,0.3091231,0.2704727,0.26883268
-8,0.28829288,0.24398243,0.24851249
-7,0.26424265,0.2201422,0.22279222
-6,0.24204242,0.19133191,0.19242193
-5,0.21262212,0.16428164,0.16373163
-4,0.18271182,0.13859138,0.1391314
-3,0.15714157,0.10808108,0.11285113
-2,0.1305113,0.08327083,0.08307083
-1,0.10572106,0.060630605,0.06223062
0,0.0799308,0.04082041,0.040540405
1,0.05609056,0.026110262,0.024190241
2,0.037480377,0.013820138,0.0147201475
3,0.02398024,0.0068300683,0.0076300763
4,0.012500125,0.003090031,0.003710037
5,0.0062600626,0.0010600106,0.0010900109
6,0.002490025,2.600026E-4,2.200022E-4
7,6.900069E-4,2.00002E-5,3.00003E-5
8,1.900019E-4,0.0,0.0
9,5.00005E-5,0.0,0.0
10,2.00002E-5,0.0,0.0
