SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.49713498,0.498805,0.49636495
-59,0.498915,0.499035,0.49864498
-58,0.49704498,0.500165,0.500275
-57,0.49796498,0.49702498,0.49787498
-56,0.497795,0.49568495,0.500645
-55,0.49798498,0.498545,0.499625
-54,0.499585,0.49694496,0.49811497
-53,0.49667495,0.49534497,0.49798498
-52,0.500115,0.49653497,0.499165
-51,0.49818498,0.49668497,0.49644497
-50,0.49804497,0.49471495,0.49695498
-49,0.498125,0.49417493,0.49644497
-48,0.498815,0.49426493,0.49536496
-47,0.49569497,0.49567497,0.49730498
-46,0.497225,0.49563494,0.49235493
-45,0.49426493,0.49286494,0.49511495
-44,0.49411494,0.4898949,0.4924949
-43,0.49376494,0.4908049,0.49076492
-42,0.49340492,0.4905749,0.4902249
-41,0.49486494,0.4909549,0.48665488
-40,0.4907349,0.48753488,0.4900149
-39,0.49438494,0.48679486,0.48601487
-38,0.49355495,0.48324484,0.48528486
-37,0.49144492,0.48370484,0.48292482
-36,0.48955488,0.48283482,0.47828478
-35,0.48772487,0.4807848,0.47754478
-34,0.48673487,0.47629476,0.47261474
-33,0.48246482,0.4694347,0.47271472
-32,0.48191482,0.46818468,0.46738467
-31,0.4806448,0.46517465,0.46604466
-30,0.48108482,0.46173462,0.45743456
-29,0.47623476,0.45532456,0.4576046
-28,0.46910468,0.44781446,0.45668456
-27,0.46735469,0.44651446,0.45097452
-26,0.46531466,0.43774438,0.4404744
-25,0.46248463,0.42736426,0.43321434
-24,0.45898458,0.4213942,0.42638427
-23,0.45260453,0.4101041,0.41577417
-22,0.44549444,0.40303403,0.40712407
-21,0.43675438,0.3887539,0.39354393
-20,0.43272433,0.37559375,0.38382384
-19,0.42372423,0.35863358,0.3694937
-18,0.41453415,0.34419343,0.35394353
-17,0.40384403,0.32768327,0.3384834
-16,0.3906139,0.31186312,0.31767318
-15,0.3810538,0.28500286,0.29780298
-14,0.36421365,0.26527265,0.27632275
-13,0.3481935,0.23731238,0.25557256
-12,0.3316633,0.21079211,0.22994229
-11,0.3108531,0.18401185,0.20048201
-10,0.2908229,0.15701157,0.17692177
-9,0.26575264,0.13353133,0.14558145
-8,0.24705248,0.10421104,0.119281195
-7,0.21751218,0.0796408,0.094830945
-6,0.19370194,0.05710057,0.069360696
-5,0.16516165,0.03907039,0.050420504
-4,0.13801138,0.023280233,0.03279033
-3,0.10820108,0.012160121,0.018850189
-2,0.085970856,0.006100061,0.011320113
-1,0.060580608,0.0020600206,0.0052100522
0,0.042550426,8.600086E-4,0.002200022
1,0.027270272,1.100011E-4,6.300063E-4
2,0.013340133,5.00005E-5,1.600016E-4
3,0.0074800747,0.0,2.00002E-5
4,0.0029700296,0.0,0.0
5,9.600096E-4,0.0,0.0
6,2.100021E-4,0.0,0.0
7,2.00002E-5,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
