SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5185185,0.5175175,0.4824825
-59,0.5115115,0.4944945,0.4964965
-58,0.4934935,0.4954955,0.5075075
-57,0.47347346,0.4874875,0.4834835
-56,0.4954955,0.4994995,0.4784785
-55,0.5085085,0.5075075,0.5035035
-54,0.5025025,0.4834835,0.46646646
-53,0.4794795,0.5295295,0.4894895
-52,0.4944945,0.5085085,0.4974975
-51,0.4914915,0.4954955,0.5085085
-50,0.4884885,0.5285285,0.4994995
-49,0.5245245,0.47447446,0.4784785
-48,0.5145145,0.5015015,0.5255255
-47,0.4914915,0.4834835,0.4904905
-46,0.5125125,0.5055055,0.4934935
-45,0.4934935,0.47447446,0.4894895
-44,0.5095095,0.46946946,0.4904905
-43,0.4954955,0.4984985,0.4994995
-42,0.5185185,0.5025025,0.47247246
-41,0.4854855,0.4984985,0.4824825
-40,0.5095095,0.5035035,0.4894895
-39,0.4964965,0.5095095,0.4894895
-38,0.4934935,0.47047046,0.5035035
-37,0.4794795,0.4974975,0.4824825
-36,0.5095095,0.5035035,0.4874875
-35,0.4864865,0.4824825,0.5065065
-34,0.4844845,0.4904905,0.5195195
-33,0.4904905,0.4794795,0.4864865
-32,0.45345345,0.44544545,0.4984985
-31,0.45445445,0.4824825,0.45345345
-30,0.47347346,0.46646646,0.4874875
-29,0.4774775,0.4904905,0.4924925
-28,0.46646646,0.46546546,0.4194194
-27,0.46346346,0.46446446,0.45045045
-26,0.46746746,0.42642644,0.4834835
-25,0.45045045,0.44744745,0.44944945
-24,0.47447446,0.43143144,0.43143144
-23,0.46346346,0.43343344,0.44444445
-22,0.44244245,0.4144144,0.43943945
-21,0.45645645,0.4034034,0.43543544
-20,0.46146145,0.3913914,0.3923924
-19,0.43943945,0.4184184,0.4014014
-18,0.43443444,0.4074074,0.4024024
-17,0.4084084,0.3893894,0.34934935
-16,0.4024024,0.36436436,0.3823824
-15,0.3993994,0.34134135,0.32532534
-14,0.4104104,0.3063063,0.34434435
-13,0.3833834,0.3163163,0.2912913
-12,0.3813814,0.27427426,0.2982983
-11,0.34134135,0.24424425,0.2872873
-10,0.33533534,0.24424425,0.2122122
-9,0.2812813,0.2032032,0.18618618
-8,0.27227226,0.2022022,0.16516517
-7,0.23223223,0.124124125,0.14914915
-6,0.24724725,0.13913915,0.15315315
-5,0.2032032,0.10910911,0.09209209
-4,0.18718718,0.084084086,0.075075075
-3,0.14814815,0.062062062,0.073073074
-2,0.11511511,0.029029028,0.031031031
-1,0.0970971,0.017017016,0.03003003
0,0.067067064,0.012012012,0.017017016
1,0.044044044,0.005005005,0.014014014
2,0.041041043,0.002002002,0.004004004
3,0.013013013,0.0,0.005005005
4,0.007007007,0.0,0.0
5,0.009009009,0.0,0.0
6,0.001001001,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
