SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.49648497,0.49723497,0.49748498
-59,0.49680498,0.49427494,0.49526495
-58,0.49825498,0.49566495,0.49612495
-57,0.49690497,0.49816498,0.49638498
-56,0.498345,0.49524495,0.49740496
-55,0.49674496,0.49434495,0.499775
-54,0.49855497,0.49582496,0.49709496
-53,0.49631497,0.49542496,0.49536496
-52,0.49598497,0.49401495,0.498105
-51,0.49713498,0.4926949,0.49447495
-50,0.49631497,0.49498495,0.49297494
-49,0.49484494,0.4906049,0.49414495
-48,0.49527496,0.4919249,0.4903949
-47,0.49197492,0.48902488,0.49251494
-46,0.49267492,0.4902549,0.4886149
-45,0.49255493,0.48447484,0.4908449
-44,0.49502495,0.48589486,0.4900849
-43,0.49127492,0.48424485,0.48784488
-42,0.48573485,0.48176482,0.48203483
-41,0.4899749,0.48209482,0.48290482
-40,0.48765486,0.47775477,0.4808248
-39,0.48539487,0.47743478,0.4796248
-38,0.48376483,0.47337472,0.47527474
-37,0.4813548,0.46765468,0.4697647
-36,0.4795248,0.46776468,0.4684347
-35,0.47630477,0.46171463,0.46337464
-34,0.4704547,0.45394453,0.4608446
-33,0.4705747,0.44865447,0.4589046
-32,0.46476465,0.44321445,0.45428455
-31,0.4600046,0.4380344,0.44398445
-30,0.45661455,0.4301843,0.43623435
-29,0.45643458,0.42319423,0.4294943
-28,0.44593444,0.41680416,0.42266423
-27,0.4407844,0.40575406,0.4106441
-26,0.43430436,0.3910239,0.40449405
-25,0.42576426,0.3799038,0.3893239
-24,0.4196242,0.36555365,0.3790238
-23,0.40648407,0.3489535,0.36574367
-22,0.39566395,0.33242333,0.34558347
-21,0.38275382,0.31263313,0.3294633
-20,0.36770368,0.2906629,0.3108131
-19,0.35542354,0.2694327,0.2871529
-18,0.3410334,0.24813248,0.26762268
-17,0.3208832,0.2211222,0.24699247
-16,0.30189303,0.19152191,0.21802218
-15,0.27606276,0.16547166,0.19312192
-14,0.25557256,0.13541135,0.16759168
-13,0.22804227,0.109541096,0.14163141
-12,0.20210202,0.08590086,0.11255112
-11,0.17549175,0.06214062,0.09109091
-10,0.14661147,0.040590405,0.06564066
-9,0.1198112,0.025870258,0.04710047
-8,0.09393094,0.014420144,0.032600325
-7,0.069430694,0.0074700746,0.019330194
-6,0.050070502,0.0027500275,0.011220112
-5,0.030260302,0.0010800108,0.0058400584
-4,0.018660186,2.500025E-4,0.0025100252
-3,0.009220093,6.00006E-5,9.400094E-4
-2,0.003800038,1.00001E-5,3.100031E-4
-1,0.0016200162,0.0,8.00008E-5
0,4.00004E-4,0.0,4.00004E-5
1,8.00008E-5,0.0,0.0
2,0.0,0.0,0.0
3,3.00003E-5,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
