SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5029503,0.4930493,0.4947495
-59,0.49544954,0.5039504,0.4969497
-58,0.49944994,0.49674967,0.48834884
-57,0.5041504,0.4938494,0.49244925
-56,0.5020502,0.49114913,0.49234924
-55,0.4947495,0.49624962,0.4981498
-54,0.49964997,0.48754877,0.49914992
-53,0.49544954,0.49274927,0.49734974
-52,0.49254924,0.5088509,0.49634963
-51,0.49334934,0.49554956,0.48934895
-50,0.49394938,0.5067507,0.49654967
-49,0.49764976,0.50255024,0.49324933
-48,0.49184918,0.50225025,0.4878488
-47,0.49934992,0.50355035,0.4969497
-46,0.49674967,0.4912491,0.50025004
-45,0.4947495,0.49064907,0.48834884
-44,0.4988499,0.49344933,0.49764976
-43,0.49854985,0.48234823,0.4862486
-42,0.49644965,0.49454945,0.49224922
-41,0.48554856,0.4830483,0.49394938
-40,0.49184918,0.49224922,0.47494748
-39,0.49724972,0.48154816,0.48534852
-38,0.48244825,0.4841484,0.47824782
-37,0.4857486,0.4748475,0.4828483
-36,0.49264926,0.47054705,0.47664768
-35,0.48064807,0.47524753,0.4670467
-34,0.48924893,0.47254726,0.47174716
-33,0.48064807,0.46874687,0.46634662
-32,0.47444746,0.46334633,0.4582458
-31,0.47324732,0.45134515,0.45754576
-30,0.46774676,0.45244524,0.45354536
-29,0.45934594,0.44714472,0.44324434
-28,0.4589459,0.43724373,0.44564456
-27,0.45314533,0.4349435,0.43364337
-26,0.44884488,0.42534253,0.4231423
-25,0.44544455,0.41454145,0.4188419
-24,0.43024302,0.40444043,0.4131413
-23,0.429943,0.39463946,0.4040404
-22,0.42654264,0.38623863,0.39563957
-21,0.40254027,0.36443645,0.38063806
-20,0.40984097,0.339934,0.35673568
-19,0.39443943,0.3321332,0.35013503
-18,0.38273826,0.3150315,0.32083207
-17,0.36133614,0.29422942,0.29882988
-16,0.35653564,0.27342734,0.28502852
-15,0.33203322,0.23882388,0.27062705
-14,0.31543154,0.2160216,0.23712371
-13,0.29382938,0.1949195,0.21362136
-12,0.26642665,0.16441645,0.17971797
-11,0.2480248,0.14111412,0.1560156
-10,0.21552156,0.11821182,0.13771378
-9,0.18821882,0.07790779,0.10891089
-8,0.16971697,0.063006304,0.07770777
-7,0.13991399,0.04640464,0.05720572
-6,0.11221122,0.03290329,0.04520452
-5,0.088208824,0.01760176,0.026202621
-4,0.0590059,0.00530053,0.01670167
-3,0.04450445,0.00140014,0.00860086
-2,0.020002,0.00210021,0.0039003901
-1,0.01240124,4.0004E-4,0.00230023
0,0.0080008,0.0,6.0006E-4
1,0.0030003001,0.0,1.0001E-4
2,0.00140014,0.0,0.0
3,1.0001E-4,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
