SNR,TEB_RZ,TEB_NRZ,TEB_NRZT
-60,0.5155155,0.5095095,0.4834835
-59,0.5285285,0.5045045,0.4924925
-58,0.4984985,0.4944945,0.4934935
-57,0.4884885,0.4984985,0.4894895
-56,0.4924925,0.5045045,0.47147146
-55,0.4814815,0.5025025,0.4904905
-54,0.47147146,0.4814815,0.4964965
-53,0.5125125,0.4774775,0.5025025
-52,0.5105105,0.4954955,0.47047046
-51,0.5065065,0.4894895,0.46946946
-50,0.4864865,0.4754755,0.4924925
-49,0.5085085,0.4774775,0.5085085
-48,0.5015015,0.5045045,0.4844845
-47,0.4964965,0.5005005,0.4834835
-46,0.5045045,0.5155155,0.5035035
-45,0.4914915,0.4954955,0.4924925
-44,0.4984985,0.4934935,0.47247246
-43,0.5025025,0.5155155,0.4804805
-42,0.4814815,0.4914915,0.5245245
-41,0.4844845,0.4794795,0.46946946
-40,0.4964965,0.4914915,0.5145145
-39,0.5065065,0.46546546,0.5025025
-38,0.46646646,0.4884885,0.46146145
-37,0.4824825,0.4794795,0.46246246
-36,0.5155155,0.4964965,0.5065065
-35,0.4814815,0.4764765,0.4984985
-34,0.45445445,0.45645645,0.47247246
-33,0.47147146,0.46246246,0.47047046
-32,0.4884885,0.47347346,0.46946946
-31,0.4794795,0.4774775,0.45245245
-30,0.4834835,0.46646646,0.44644645
-29,0.46046045,0.44444445,0.46446446
-28,0.47447446,0.45945945,0.46246246
-27,0.44944945,0.44444445,0.43843845
-26,0.47347346,0.42542544,0.4214214
-25,0.44644645,0.42842844,0.44744745
-24,0.45545545,0.37337336,0.4184184
-23,0.4164164,0.3823824,0.3893894
-22,0.43943945,0.4064064,0.3803804
-21,0.4174174,0.3843844,0.37137136
-20,0.4094094,0.37037036,0.36436436
-19,0.3893894,0.36236235,0.34234235
-18,0.4054054,0.32832834,0.3093093
-17,0.3833834,0.2932933,0.3003003
-16,0.35835835,0.2752753,0.2772773
-15,0.34334335,0.23023023,0.26926926
-14,0.3093093,0.2072072,0.25325325
-13,0.3093093,0.15915915,0.2112112
-12,0.25925925,0.17117117,0.2002002
-11,0.25425425,0.14014015,0.15715715
-10,0.2092092,0.14814815,0.13913915
-9,0.1991992,0.10810811,0.12012012
-8,0.15215215,0.04804805,0.09109109
-7,0.11111111,0.037037037,0.062062062
-6,0.11011011,0.015015015,0.044044044
-5,0.066066064,0.026026025,0.018018018
-4,0.04904905,0.006006006,0.019019019
-3,0.05205205,0.003003003,0.015015015
-2,0.014014014,0.0,0.003003003
-1,0.009009009,0.0,0.002002002
0,0.008008008,0.0,0.001001001
1,0.002002002,0.0,0.001001001
2,0.0,0.0,0.0
3,0.001001001,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
